# Created by: riboviz
# Date: 2026-03-12 10:38:58.250819
# File: /panfs/accrepfs.vampire/home/copea1/riboviz/rscripts/generate_stats_figs.R
# Version: commit 03b0bd34ede443b51056ae76c0163ac8fc3b4ac5 date 2025-10-21 14:29:00 GMT
ReadLen	Pos	Counts
23	27	25
24	27	68
25	27	145
26	27	183
27	27	174
28	27	220
29	27	888
30	27	1768
31	27	2064
32	27	1338
33	27	404
34	27	47
35	27	16
36	27	2
37	27	3
38	27	0
39	27	0
40	27	0
41	27	0
42	27	0
43	27	0
44	27	0
45	27	0
46	27	0
47	27	0
48	27	0
49	27	0
50	27	0
10	28	0
11	28	0
12	28	0
13	28	0
14	28	0
15	28	5
16	28	5
17	28	8
18	28	4
19	28	8
20	28	8
21	28	14
22	28	34
23	28	30
24	28	72
25	28	84
26	28	115
27	28	152
28	28	358
29	28	956
30	28	1458
31	28	1205
32	28	376
33	28	124
34	28	39
35	28	6
36	28	1
37	28	1
38	28	1
39	28	0
40	28	0
41	28	0
42	28	0
43	28	0
44	28	0
45	28	0
46	28	0
47	28	0
48	28	0
49	28	0
50	28	0
10	29	0
11	29	0
12	29	0
13	29	0
14	29	0
15	29	1
16	29	2
17	29	5
18	29	4
19	29	6
20	29	3
21	29	11
22	29	14
23	29	23
24	29	40
25	29	66
26	29	112
27	29	101
28	29	225
29	29	371
30	29	937
31	29	993
32	29	778
33	29	407
34	29	97
35	29	9
36	29	4
37	29	2
38	29	0
39	29	0
40	29	0
41	29	0
42	29	0
43	29	0
44	29	0
45	29	0
46	29	0
47	29	0
48	29	0
49	29	0
50	29	0
10	30	0
11	30	0
12	30	0
13	30	0
14	30	0
15	30	3
16	30	3
17	30	9
18	30	14
19	30	6
20	30	12
21	30	13
22	30	9
23	30	27
24	30	57
25	30	83
26	30	163
27	30	211
28	30	287
29	30	962
30	30	1878
31	30	2087
32	30	1337
33	30	366
34	30	54
35	30	15
36	30	6
37	30	4
38	30	1
39	30	0
40	30	0
41	30	0
42	30	0
43	30	0
44	30	0
45	30	0
46	30	0
47	30	0
48	30	0
49	30	0
50	30	0
10	31	0
11	31	0
12	31	0
13	31	0
14	31	0
15	31	7
16	31	4
17	31	5
18	31	9
19	31	3
20	31	5
21	31	15
22	31	17
23	31	42
24	31	65
25	31	86
26	31	169
27	31	220
28	31	480
29	31	1066
30	31	1440
31	31	984
32	31	398
33	31	113
34	31	38
35	31	8
36	31	7
37	31	3
38	31	0
39	31	0
40	31	0
41	31	0
42	31	0
43	31	0
44	31	0
45	31	0
46	31	0
47	31	0
48	31	0
49	31	0
50	31	0
10	32	0
11	32	0
12	32	0
13	32	0
14	32	0
15	32	1
16	32	2
17	32	2
18	32	5
19	32	1
20	32	13
21	32	6
22	32	16
23	32	23
24	32	52
25	32	68
26	32	104
27	32	107
28	32	201
29	32	367
30	32	735
31	32	756
32	32	588
33	32	336
34	32	117
35	32	18
36	32	11
37	32	4
38	32	2
39	32	0
40	32	0
41	32	0
42	32	0
43	32	0
44	32	0
45	32	0
46	32	0
47	32	0
48	32	0
49	32	0
50	32	0
10	33	0
11	33	0
12	33	0
13	33	0
14	33	0
15	33	2
16	33	5
17	33	13
18	33	4
19	33	6
20	33	2
21	33	22
22	33	15
23	33	27
24	33	57
25	33	123
26	33	156
27	33	207
28	33	280
29	33	883
30	33	1615
31	33	1905
32	33	1222
33	33	317
34	33	60
35	33	12
36	33	5
37	33	1
38	33	0
39	33	0
40	33	0
41	33	0
42	33	0
43	33	0
44	33	0
45	33	0
46	33	0
47	33	0
48	33	0
49	33	0
50	33	0
10	34	0
11	34	0
12	34	0
13	34	0
14	34	0
15	34	4
16	34	4
17	34	3
18	34	9
19	34	7
20	34	16
21	34	9
22	34	15
23	34	25
24	34	71
25	34	119
26	34	102
27	34	173
28	34	359
29	34	1027
30	34	1501
31	34	1165
32	34	453
33	34	118
34	34	30
35	34	10
36	34	3
37	34	1
38	34	2
39	34	0
40	34	0
41	34	0
42	34	0
43	34	0
44	34	0
45	34	0
46	34	0
47	34	0
48	34	0
49	34	0
50	34	0
10	35	0
11	35	0
12	35	0
13	35	0
14	35	0
15	35	1
16	35	3
17	35	1
18	35	4
19	35	5
20	35	12
21	35	9
22	35	13
23	35	30
24	35	38
25	35	60
26	35	115
27	35	104
28	35	169
29	35	353
30	35	741
31	35	842
32	35	725
33	35	360
34	35	82
35	35	12
36	35	1
37	35	1
38	35	0
39	35	0
40	35	0
41	35	0
42	35	0
43	35	0
44	35	0
45	35	0
46	35	0
47	35	0
48	35	0
49	35	0
50	35	0
10	36	0
11	36	0
12	36	0
13	36	0
14	36	0
15	36	1
16	36	1
17	36	5
18	36	9
19	36	9
20	36	6
21	36	8
22	36	19
23	36	32
24	36	41
25	36	101
26	36	133
27	36	149
28	36	239
29	36	838
30	36	1822
31	36	2420
32	36	1439
33	36	621
34	36	71
35	36	12
36	36	6
37	36	3
38	36	3
39	36	0
40	36	0
41	36	0
42	36	0
43	36	0
44	36	0
45	36	0
46	36	0
47	36	0
48	36	0
49	36	0
50	36	0
10	37	0
11	37	0
12	37	0
13	37	0
14	37	0
15	37	3
16	37	4
17	37	3
18	37	3
19	37	2
20	37	1
21	37	8
22	37	17
23	37	34
24	37	71
25	37	95
26	37	98
27	37	195
28	37	345
29	37	1071
30	37	1533
31	37	1121
32	37	425
33	37	142
34	37	48
35	37	15
36	37	3
37	37	0
38	37	0
39	37	0
40	37	0
41	37	0
42	37	0
43	37	0
44	37	0
45	37	0
46	37	0
47	37	0
48	37	0
49	37	0
50	37	0
10	38	0
11	38	0
12	38	0
13	38	0
14	38	0
15	38	1
16	38	3
17	38	2
18	38	3
19	38	2
20	38	2
21	38	9
22	38	6
23	38	23
24	38	47
25	38	40
26	38	95
27	38	163
28	38	236
29	38	383
30	38	832
31	38	1069
32	38	1034
33	38	418
34	38	101
35	38	19
36	38	7
37	38	7
38	38	1
39	38	0
40	38	1
41	38	0
42	38	1
43	38	0
44	38	0
45	38	0
46	38	0
47	38	0
48	38	0
49	38	0
50	38	0
10	39	0
11	39	0
12	39	0
13	39	0
14	39	0
15	39	4
16	39	9
17	39	6
18	39	5
19	39	10
20	39	9
21	39	8
22	39	9
23	39	31
24	39	46
25	39	101
26	39	122
27	39	173
28	39	272
29	39	1041
30	39	2382
31	39	2788
32	39	1630
33	39	486
34	39	102
35	39	18
36	39	3
37	39	2
38	39	2
39	39	0
40	39	0
41	39	0
42	39	0
43	39	0
44	39	0
45	39	0
46	39	0
47	39	0
48	39	0
49	39	0
50	39	0
10	40	0
11	40	0
12	40	0
13	40	0
14	40	0
15	40	9
16	40	7
17	40	7
18	40	7
19	40	5
20	40	12
21	40	21
22	40	18
23	40	18
24	40	66
25	40	108
26	40	160
27	40	265
28	40	393
29	40	1078
30	40	1737
31	40	1153
32	40	491
33	40	170
34	40	75
35	40	23
36	40	4
37	40	1
38	40	0
39	40	0
40	40	0
41	40	0
42	40	0
43	40	0
44	40	0
45	40	0
46	40	0
47	40	0
48	40	0
49	40	0
50	40	0
10	41	0
11	41	0
12	41	0
13	41	0
14	41	0
15	41	2
16	41	7
17	41	4
18	41	3
19	41	2
20	41	2
21	41	10
22	41	11
23	41	13
24	41	30
25	41	60
26	41	93
27	41	129
28	41	201
29	41	340
30	41	645
31	41	823
32	41	765
33	41	447
34	41	110
35	41	13
36	41	8
37	41	2
38	41	0
39	41	1
40	41	0
41	41	0
42	41	0
43	41	0
44	41	0
45	41	0
46	41	0
47	41	0
48	41	0
49	41	0
50	41	0
10	42	0
11	42	0
12	42	0
13	42	0
14	42	0
15	42	1
16	42	4
17	42	6
18	42	9
19	42	9
20	42	6
21	42	13
22	42	17
23	42	35
24	42	62
25	42	123
26	42	229
27	42	165
28	42	311
29	42	921
30	42	2107
31	42	2232
32	42	1544
33	42	508
34	42	140
35	42	24
36	42	10
37	42	2
38	42	0
39	42	0
40	42	0
41	42	0
42	42	0
43	42	0
44	42	0
45	42	0
46	42	0
47	42	0
48	42	0
49	42	0
50	42	0
10	43	0
11	43	0
12	43	0
13	43	0
14	43	0
15	43	5
16	43	7
17	43	6
18	43	11
19	43	4
20	43	2
21	43	11
22	43	12
23	43	42
24	43	85
25	43	84
26	43	134
27	43	183
28	43	379
29	43	1147
30	43	1786
31	43	1386
32	43	541
33	43	204
34	43	84
35	43	19
36	43	5
37	43	0
38	43	0
39	43	0
40	43	0
41	43	0
42	43	0
43	43	0
44	43	0
45	43	0
46	43	0
47	43	0
48	43	0
49	43	0
50	43	0
10	44	0
11	44	0
12	44	0
13	44	0
14	44	0
15	44	2
16	44	3
17	44	7
18	44	10
19	44	6
20	44	15
21	44	5
22	44	9
23	44	25
24	44	46
25	44	54
26	44	158
27	44	137
28	44	218
29	44	379
30	44	734
31	44	913
32	44	843
33	44	485
34	44	110
35	44	20
36	44	4
37	44	0
38	44	1
39	44	0
40	44	1
41	44	0
42	44	0
43	44	0
44	44	0
45	44	0
46	44	0
47	44	0
48	44	0
49	44	0
50	44	0
10	45	0
11	45	0
12	45	0
13	45	0
14	45	0
15	45	1
16	45	8
17	45	5
18	45	8
19	45	5
20	45	7
21	45	8
22	45	11
23	45	24
24	45	63
25	45	124
26	45	147
27	45	203
28	45	285
29	45	945
30	45	2049
31	45	2311
32	45	1735
33	45	607
34	45	88
35	45	18
36	45	9
37	45	0
38	45	0
39	45	0
40	45	0
41	45	0
42	45	0
43	45	0
44	45	0
45	45	0
46	45	0
47	45	0
48	45	0
49	45	0
50	45	0
10	46	0
11	46	0
12	46	0
13	46	0
14	46	0
15	46	1
16	46	3
17	46	2
18	46	2
19	46	6
20	46	5
21	46	10
22	46	13
23	46	16
24	46	44
25	46	79
26	46	88
27	46	149
28	46	402
29	46	1057
30	46	1578
31	46	1166
32	46	485
33	46	128
34	46	55
35	46	28
36	46	13
37	46	1
38	46	0
39	46	0
40	46	0
41	46	0
42	46	0
43	46	0
44	46	0
45	46	0
46	46	0
47	46	0
48	46	0
49	46	0
50	46	0
10	47	0
11	47	0
12	47	0
13	47	0
14	47	0
15	47	3
16	47	2
17	47	3
18	47	4
19	47	2
20	47	6
21	47	10
22	47	10
23	47	22
24	47	30
25	47	81
26	47	83
27	47	118
28	47	206
29	47	354
30	47	815
31	47	869
32	47	895
33	47	464
34	47	113
35	47	23
36	47	11
37	47	1
38	47	0
39	47	0
40	47	0
41	47	0
42	47	0
43	47	0
44	47	0
45	47	0
46	47	0
47	47	0
48	47	0
49	47	0
50	47	0
10	48	0
11	48	0
12	48	0
13	48	0
14	48	0
15	48	2
16	48	8
17	48	10
18	48	3
19	48	10
20	48	21
21	48	8
22	48	35
23	48	27
24	48	60
25	48	134
26	48	254
27	48	215
28	48	300
29	48	1112
30	48	2265
31	48	2432
32	48	1517
33	48	470
34	48	90
35	48	233
36	48	268
37	48	16
38	48	0
39	48	0
40	48	0
41	48	0
42	48	0
43	48	0
44	48	0
45	48	0
46	48	0
47	48	0
48	48	0
49	48	0
50	48	0
10	49	0
11	49	0
12	49	0
13	49	0
14	49	0
15	49	3
16	49	5
17	49	9
18	49	7
19	49	7
20	49	9
21	49	19
22	49	16
23	49	23
24	49	69
25	49	103
26	49	130
27	49	197
28	49	383
29	49	1144
30	49	1714
31	49	1257
32	49	551
33	49	158
34	49	147
35	49	221
36	49	266
37	49	19
38	49	0
39	49	0
40	49	0
41	49	0
42	49	0
43	49	0
44	49	0
45	49	0
46	49	0
47	49	0
48	49	0
49	49	0
50	49	0
10	50	0
11	50	0
12	50	0
13	50	0
14	50	0
15	50	2
16	50	2
17	50	11
18	50	6
19	50	6
20	50	11
21	50	11
22	50	12
23	50	24
24	50	45
25	50	69
26	50	102
27	50	152
28	50	228
29	50	411
30	50	972
31	50	1144
32	50	927
33	50	659
34	50	211
35	50	36
36	50	3
37	50	1
38	50	0
39	50	0
40	50	0
41	50	0
42	50	0
43	50	0
44	50	0
45	50	0
46	50	0
47	50	0
48	50	0
49	50	0
50	50	0
