# Created by: riboviz
# Date: 2025-10-03 22:20:13.573746
# File: /panfs/accrepfs.vampire/home/copea1/riboviz/rscripts/generate_stats_figs.R
# Version: commit c69a18f5feba3740b5dc9c6bee1fcb94cf3a0b6c date 2025-09-09 22:52:57 GMT
gene	Ct_fr0	Ct_fr1	Ct_fr2	pval_fr0vs1	pval_fr0vs2	pval_fr0vsboth
YDR456W	1552	159	713	2.48753317833715e-71	9.48573766824952e-28	1.05329268952269e-91
YDR457W	10164	1091	4146	0	3.06767485227245e-194	0
YDR458C	1368	145	633	1.98199863678473e-71	6.36688128082132e-27	1.0834285226193e-90
YDR459C	125	37	54	1.73273116856261e-10	6.44689522900435e-06	2.68898890254416e-14
YDR460W	891	94	307	2.05703597116843e-40	9.79055735807105e-24	6.07264444772728e-61
YDR461W	3414	556	1756	1.00981770005441e-07	0.0016711488722653	4.45920147897667e-09
YDR461C-A	705	91	309	7.33319413693845e-13	1.05376057234397e-06	3.1810852363802e-17
YDR462W	1237	168	621	2.54056106807868e-22	1.23522305409524e-08	2.55830568042116e-27
YDR463W	2904	314	1268	1.79964522299627e-74	5.4139201770804e-35	1.69982775610795e-103
YDR464W	1828	231	875	4.31521215761373e-110	2.83744209953274e-38	1.2720758237685e-136
YDR465C	2452	281	1076	7.05267465805245e-62	8.52504000368124e-30	1.53697391489219e-86
YDR466W	980	106	447	4.00575313441714e-70	1.15712626214355e-23	2.95003732164706e-85
YDR468C	1657	207	642	2.46729592179912e-33	1.08331977660551e-17	1.00106438786845e-47
YDR469W	676	120	302	3.03117643749769e-22	1.60905654358161e-12	4.19763604693167e-32
YDR470C	860	119	372	1.14593346080042e-47	2.41687104727019e-22	1.84421535833653e-65
YDR471W	20427	2600	8725	2.37431317158282e-24	8.20992145232437e-16	9.95446729302204e-38
YDR472W	1005	119	457	3.61306842756202e-37	2.56948064291891e-18	1.00417802261785e-51
YDR473C	581	71	246	8.98420575622316e-42	2.26401009486567e-17	2.47151299519745e-54
YDR475C	604	69	291	3.13884787011294e-53	4.18092538237441e-17	5.0810816805221e-63
YDR476C	1521	166	564	9.69755771029317e-32	3.59523159567946e-20	3.21879413551393e-49
YDR477W	3788	430	1598	1.37218369595746e-90	6.68053873548608e-45	3.3278690632051e-129
YDR478W	290	42	148	6.80383152750551e-19	9.89434044082537e-06	1.22812182574904e-20
YDR479C	598	98	242	5.86499667606402e-42	5.21540738736649e-23	1.95983026307604e-61
YDR480W	612	77	277	1.3673163123311e-33	1.69257464147456e-11	5.15547846454362e-40
YDR481C	9876	1024	4228	1.74685823721483e-88	2.21701712954158e-49	9.62686982351964e-133
YDR482C	532	96	249	2.56697693734922e-18	1.55531115610089e-08	5.59022983434742e-24
YDR483W	7082	773	3168	2.04331037487343e-67	1.06315415254377e-34	3.4993383589413e-97
YDR484W	784	85	348	2.65959062358757e-52	1.40969401312487e-21	2.67263236009296e-68
YDR485C	1024	122	442	7.61683601139693e-72	9.80170491310802e-31	5.56578138767887e-96
YDR486C	1430	169	633	3.85961229936332e-34	3.37895897833977e-17	8.18172141712187e-48
YDR487C	4474	462	1851	1.21106022089415e-32	6.23114388372982e-20	9.55357517639786e-50
YDR488C	453	42	190	8.50867494808185e-40	2.2681903347701e-17	1.00703344813628e-52
YDR489W	461	56	195	9.28431393450923e-30	1.81443255739548e-13	1.47209975399646e-39
YDR490C	1196	140	568	5.86221590689303e-71	2.89176028339194e-23	2.34275602070053e-85
YDR492W	1266	161	570	1.04191626285963e-41	2.03019420026548e-19	7.12014413720555e-57
YDR493W	792	74	332	1.36697409264522e-19	3.26276275164289e-10	4.23551748461457e-27
YDR494W	1312	124	605	4.82365767920625e-51	8.04175459525161e-24	4.18189654556875e-70
YDR495C	886	106	366	1.40058279598388e-70	2.69533648864365e-32	6.65726408361937e-97
YDR496C	6827	734	2899	2.88648494702507e-104	6.17318509962569e-60	7.88884466093697e-159
YDR497C	5424	646	2441	8.01269362602855e-87	2.45618012063097e-44	2.54828885361223e-125
YDR498C	720	80	280	1.22214480443246e-42	5.92169205020867e-20	2.5954485501548e-58
YDR499W	420	56	197	5.11055173471844e-42	1.90606628831659e-15	5.40670085565496e-52
YDR500C	21411	3276	10125	1.53611340342075e-16	7.50203947242587e-11	3.28799261243015e-25
YDR501W	369	67	210	4.9978961999748e-28	2.53908406281552e-08	2.94707893996588e-31
YDR502C	15779	1654	6448	2.64483783321323e-64	2.13094390530562e-40	4.07278080451832e-101
YDR503C	448	50	197	1.10375023116273e-29	3.18511939782089e-13	3.45234796799055e-39
YDR504C	3	4	2	0.806761884614384	0.382797241997882	0.655993827750206
YDR505C	2087	257	936	4.13856797248302e-97	3.09453580336873e-41	4.44315708749409e-130
YDR506C	643	75	268	1.64612774006995e-49	2.70522631352418e-22	6.2921566327291e-67
YDR507C	5036	527	2319	5.73541321433579e-160	1.99735847503286e-69	1.35414484238369e-217
YDR508C	10915	1193	4554	4.22229503216352e-104	2.17945850250689e-55	2.42575223361505e-153
YDR510W	9377	974	3729	1.3914451362172e-18	8.39781180984535e-13	3.29950052657395e-29
YDR511W	824	82	308	1.84796294449117e-19	6.30903566683093e-12	5.31639031560626e-29
YDR512C	1322	196	732	1.10573753885095e-16	7.0302903208328e-08	8.0252894931949e-22
YDR513W	3934	392	1603	1.20104262845429e-24	1.78505741550275e-13	2.73639431841843e-35
YDR514C	939	112	422	4.75508432526223e-54	1.84124761329477e-21	1.46332508325399e-69
YDR515W	1097	148	528	5.05275997626297e-49	2.05088431493797e-19	7.7040835629553e-63
YDR516C	5300	606	2338	4.0002274765837e-76	1.558621525538e-37	5.29090261756241e-108
YDR517W	2589	244	997	3.07197632055985e-51	9.80937582348232e-31	1.62500748395074e-78
YDR518W	3100	333	1283	1.26005446765207e-74	1.35210733348389e-36	1.35725074250725e-105
YDR519W	2496	272	1061	9.11982282907527e-24	6.55877574089633e-14	4.84283639580786e-35
YDR520C	597	68	237	1.25166166280578e-50	4.94973347824903e-23	8.88848494329918e-69
YDR522C	5	0	6	0.0184442128535249	0.637492083757063	0.109912158860347
YDR523C	17	0	5	5.41081320325291e-05	0.00754838358739137	4.17922444506749e-06
YDR524C	541	61	263	2.71144058824832e-40	8.34688058623209e-15	9.06927254045432e-50
YDR524W-C	0	0	0	1	1	1
YDR524C-B	21644	3650	11093	2.34066183080508e-12	5.33270225641665e-08	2.62365513393682e-18
YDR525W-A	729	89	324	1.00340989521049e-13	3.72444223752097e-07	1.72302571494488e-18
YDR527W	1483	186	669	2.12055400576332e-56	7.82872162811722e-30	6.11681431697278e-82
YDR528W	519	61	219	5.34723714850528e-36	3.37339384629034e-15	7.48874670187852e-47
YDR529C	2713	232	1087	1.53480149337485e-22	1.25075797280657e-15	6.70353136657328e-36
YDR530C	477	46	229	6.3951785554036e-33	4.43092647298918e-11	6.46999947175751e-39
YDR531W	1940	235	790	1.1762093468555e-51	4.90766767778541e-28	9.91356854665511e-76
YDR532C	430	52	189	2.43291872502651e-33	2.74534857732277e-14	1.5889423317508e-43
YDR533C	793	101	329	8.08559021305349e-29	2.0220209099903e-15	3.64441032545186e-41
YDR534C	816	69	381	1.89466057314019e-50	5.0687264125313e-18	4.05621097478778e-62
YDR536W	2	3	1	0.724507506207453	0.386414996342224	0.586095663248237
YDR538W	347	52	182	1.34813355810261e-22	5.91222859542407e-09	5.82123450843667e-28
YDR539W	2180	250	948	7.23332290410438e-67	1.68587168226069e-30	1.41069175305661e-91
YDR540C	102	11	31	2.92061163506926e-14	2.76200087456676e-09	1.96749996019936e-21
YDR541C	265	37	119	7.18090989324137e-26	1.21442933563639e-11	4.54065559970625e-34
YDR542W	1	0	0	0.5	0.5	0.5
YDR545W	87	8	48	2.88335067936327e-10	0.0051680177859884	2.91417772750352e-10
YEL077C	24	4	9	8.70548228015543e-05	0.00368592155849036	2.69328515393004e-06
YEL076C-A	0	0	0	1	1	1
YEL076C	2	2	4	0.607252626440823	0.82462588447401	0.802970362006984
YEL075C	2	1	1	0.386414996342224	0.386414996342224	0.341545699154804
YEL073C	19	2	5	0.000989934524056939	0.00575283454008468	3.53268124460438e-05
YEL072W	44	7	17	2.14604420061235e-06	0.000840534362573212	2.22849991376289e-08
YEL071W	18165	1957	7400	8.73769850793543e-81	1.75800039944788e-50	3.07530105824563e-127
YEL070W	66	4	27	6.53266725561052e-13	3.87886810172687e-05	2.85346018563596e-15
YEL069C	0	0	3	1	0.978345928594604	1
YEL068C	422	51	196	1.73470716968815e-15	4.19488549299317e-08	4.14333294170149e-21
YEL067C	4	1	1	0.116518991136953	0.116518991136953	0.0458451407747146
YEL066W	1262	130	588	1.63573954829066e-25	1.30460488350825e-13	3.44398991759938e-36
YEL065W	5998	667	2573	2.30246748193697e-95	1.7189601609451e-48	1.32340443830933e-137
YEL064C	335	31	140	9.96727171265023e-30	1.38291112199262e-11	4.19498878555325e-37
YEL063C	3580	430	1384	1.22117962409588e-77	5.70313425532317e-43	8.39018402992675e-116
YEL062W	454	69	203	1.14798998351968e-35	1.14123586456838e-13	1.37998181112019e-44
YEL061C	1383	134	630	9.158867654515e-86	1.63775465847695e-30	6.83673080774647e-107
YEL060C	5722	532	2245	1.0882525366874e-93	1.28273534844444e-56	1.07823976340304e-145
YEL059C-A	112	8	47	4.55512663816274e-10	6.32193367568047e-05	9.53925816299774e-13
YEL058W	5159	551	2194	4.1271456328682e-84	4.591765045109e-46	4.73778598098657e-125
YEL057C	18	12	12	0.186207037082679	0.155805390041977	0.0891196775651687
YEL056W	1498	161	588	2.53075738200424e-54	3.56919944745414e-26	9.44346443385568e-76
YEL055C	6877	731	2874	9.0239227020823e-148	7.94764205479499e-78	1.27991572409309e-217
YEL054C	31948	4177	14952	2.7844400452219e-29	4.10071710490259e-19	7.75421841005513e-46
YEL053C	928	117	348	3.60730767577153e-61	1.14730305251004e-29	8.71892102406614e-86
YEL052W	1271	184	565	3.74627467912254e-59	2.54675425874095e-29	1.15520778465987e-83
YEL051W	9524	1063	3989	4.88308175200104e-44	1.50476517042962e-26	2.29061972016448e-67
YEL050C	1257	162	517	1.38841547035634e-48	1.49095522283228e-21	3.12943959836627e-65
YEL049W	7	0	2	0.0131341456910211	0.0599069071027719	0.00377799105508599
YEL048C	444	59	159	2.64905709369938e-20	1.53620940265017e-13	1.43079708324732e-31
YEL047C	6072	606	2406	3.16246286786529e-73	1.09536465648585e-44	6.32981786386095e-114
YEL046C	16570	1821	6787	5.48742918823441e-63	4.13982186291931e-38	2.43256809545134e-97
YEL044W	1342	195	582	1.4810772887653e-25	3.07943014071863e-12	1.48095498729716e-34
YEL043W	1220	134	604	7.40110976084209e-81	7.96903741741e-29	9.87927770627269e-101
YEL042W	6697	754	2804	3.18288326699988e-82	2.45081147356046e-42	5.41312836141927e-119
YEL041W	211	24	89	1.75071926056751e-23	8.35930283177429e-10	8.79780182601528e-30
YEL040W	11834	1452	5495	3.57865354636091e-76	2.15396644612023e-39	2.72047962576965e-110
YEL039C	247	27	128	8.97842738459938e-14	5.61606119625953e-05	1.0304541710608e-15
YEL038W	1733	186	777	3.27059749969672e-34	2.1802694016811e-17	4.1817674955256e-48
YEL037C	8496	810	3449	1.99586626645311e-64	7.04050006457517e-38	2.42108970011747e-98
YEL036C	2465	272	983	2.5188871029015e-66	5.76465772211845e-32	6.13483182776621e-93
YEL035C	0	0	0	1	1	1
YEL034W	53971	7795	25313	5.63149399190698e-28	1.68083148396073e-21	2.91758578855557e-47
YEL033W	6	3	6	0.149308837224405	0.525574617128654	0.245220526666633
YEL032W	3338	334	1456	8.42297913369466e-121	1.1196508162157e-53	2.37493222829779e-165
YEL031W	18833	2165	8578	8.34109057693519e-191	6.47957248825228e-92	2.72364803094455e-271
YEL030W	41	26	22	0.00628498087867259	0.0112124952072609	0.000363572519558241
YEL029C	540	52	222	7.02152671991173e-35	1.19653648284984e-15	1.63641400918756e-46
YEL027W	19508	2307	8887	3.01153075594115e-28	2.96266570216667e-16	1.17117916216704e-41
YEL026W	8661	1010	3875	1.4957654990278e-22	4.94610895616542e-12	8.70281889393486e-32
YEL025C	557	93	223	1.45743804882508e-46	9.52040596890527e-22	8.39221698308579e-64
YEL024W	1854	203	745	6.20774043735449e-34	1.12788924734599e-18	2.08902662311249e-49
YEL023C	6	0	3	0.00982807862508494	0.175323944852229	0.0104568581742319
YEL022W	4973	558	2176	3.19968192252278e-187	1.43687391214431e-87	6.19046743589731e-263
YEL021W	1	1	0	0.681324055883031	0.5	0.630558659818236
YEL020W-A	1536	163	575	2.01462852590668e-15	2.91666479227187e-10	1.47974554524799e-23
YEL020C	427	48	215	1.7253108762356e-40	7.94584375016007e-13	3.4477397864634e-47
YEL019C	256	22	111	2.46424975948584e-24	4.39907022336903e-10	7.92703660011924e-31
YEL018W	689	104	267	1.94687992608712e-32	2.47218813924982e-20	5.06439630014674e-50
YEL017C-A	8480	1735	5137	6.22321674724048e-09	0.000701369446438535	1.64487093716642e-10
YEL017W	1647	178	744	4.20521963846096e-47	9.9803304806394e-22	3.16886502725637e-64
YEL016C	325	53	142	4.4457697884949e-27	1.77362877111117e-10	1.56673498844144e-33
YEL015W	3126	330	1315	1.03948069222281e-80	2.04037100800472e-39	3.59006100666396e-114
YEL013W	4975	515	2256	7.42613587002404e-88	3.81146120197391e-44	5.72363828842477e-126
YEL012W	714	74	307	2.48430698443261e-29	2.24551837284113e-14	2.47737352665806e-40
YEL011W	804	85	313	3.36526169307494e-57	1.55401026873396e-28	4.6623178979505e-81
YEL009C	663	71	289	1.19860216099819e-33	5.68950369726231e-16	6.74050150338913e-46
YEL007W	2934	377	1351	5.81509383579122e-88	5.82989003879696e-38	2.11916939416029e-118
YEL006W	478	119	200	1.9979798821378e-23	5.79944771763764e-12	1.92727224510354e-32
YEL005C	171	28	76	5.95804178948074e-17	2.47081333109443e-07	2.40248023051973e-21
YEL004W	407	60	189	3.12895897029278e-27	1.41161050908895e-10	8.75693380760344e-34
YEL003W	1853	322	814	1.48641633470858e-19	9.80255671668077e-10	1.7316946973466e-26
YEL002C	8509	947	3311	6.74461053168378e-69	3.32622373961628e-41	4.14951654677629e-106
YEL001C	5356	625	2291	1.22559350252505e-36	4.57836752013531e-21	1.49842358305626e-54
YER001W	3322	389	1500	2.58011790360098e-102	1.00114859396008e-44	8.65926296739466e-139
YER002W	3703	430	1738	1.42811536240532e-39	4.78186275035772e-20	7.44232428780766e-56
YER003C	13545	1461	5821	1.24293677658748e-71	9.49878755013267e-49	4.60849304765498e-117
YER004W	3217	391	1287	1.34538618568648e-36	3.55468091236726e-20	1.79701405476418e-53
YER005W	933	136	376	2.72670056984486e-53	3.24709179468538e-23	3.34252672319846e-71
YER006W	8491	896	3807	2.91652675207898e-83	6.90794736651686e-43	1.53718666681797e-120
YER007W	303	36	136	1.72840791046469e-30	1.1971271202305e-09	4.93265214923274e-35
YER007C-A	4408	673	1939	6.27392660119805e-30	2.25914065664755e-14	7.92361931313854e-41
YER008C	2552	278	1050	5.84251110083866e-139	5.09676226671131e-68	2.73741242006218e-198
YER009W	9415	1214	4107	1.10014053626191e-22	1.21031233897524e-14	6.24204091949778e-35
YER010C	720	90	270	1.78494316839405e-29	9.71734707982614e-16	4.19414981058381e-42
YER011W	2844	280	1363	3.01063030934247e-40	1.43459910733669e-14	2.04593860810232e-49
YER012W	5611	544	2271	3.39865785186638e-34	1.74128158475913e-21	6.88490122290515e-53
YER013W	1342	133	560	8.10978712686924e-95	2.2813546767247e-39	8.16847167780669e-126
YER014W	1167	127	500	6.8334616717854e-63	2.86814487729859e-26	5.9538906782474e-83
YER014C-A	0	0	0	1	1	1
YER015W	128	18	57	6.96797108636504e-16	1.71313673334286e-06	2.12250249076204e-19
YER016W	1589	185	736	6.67249686777265e-48	4.626372361641e-22	2.63796216837499e-65
YER017C	1884	208	737	3.61596659304134e-90	1.35153879489681e-41	8.64381672475395e-125
YER018C	359	36	177	1.10003273288513e-22	2.81340963054632e-09	1.86277495299379e-28
YER019W	1476	175	613	2.29990236561974e-53	1.54170370937184e-26	2.16850864061115e-75
YER019C-A	4400	564	1994	2.05668433956999e-16	5.58552776024139e-09	6.13090097773059e-23
YER020W	1443	193	564	2.34110315669536e-56	1.70410964247276e-28	2.69446150048501e-80
YER021W	6793	775	3026	6.4392742326845e-85	8.16568251872468e-43	7.30648851681925e-122
YER022W	1597	187	669	4.65294532104092e-73	9.82740954367669e-32	3.01811269332995e-98
YER023W	11703	1282	4907	2.43985897918869e-48	7.65230896328122e-31	4.56143703996396e-76
YER024W	68	33	28	0.000168289351302488	6.4509794768242e-05	7.93003639322848e-08
YER025W	19711	2203	7815	2.87020057751065e-88	2.41924385481565e-52	5.37159633832285e-136
YER026C	4874	604	2123	8.06790148499698e-46	7.72844940344341e-21	4.72483895140287e-62
YER027C	3598	402	1496	2.87004910464736e-63	1.99465162296796e-34	2.66761992401414e-93
YER028C	348	58	196	4.04550123317249e-25	5.92410526193441e-06	1.676925554242e-25
YER029C	1230	123	506	2.58886669438557e-30	1.83628679521761e-13	5.2493496002003e-40
YER030W	4261	429	1438	3.68799884785776e-27	4.14919663209762e-19	6.43153160529268e-44
YER031C	4849	584	2099	3.79350101085296e-38	2.8726930958265e-24	1.49191159305749e-59
YER032W	1043	140	482	3.98759336408519e-67	2.34033982657426e-21	1.01369960646184e-79
YER033C	602	56	268	6.35371932882149e-63	4.53400048628103e-24	4.10648999428542e-80
YER034W	801	105	303	2.58709881992378e-25	7.75784108078303e-13	4.34854573397604e-35
YER035W	778	86	385	1.54961690689405e-19	1.35330354104959e-06	2.29586262559579e-22
YER036C	20725	2263	8494	4.3920871354412e-100	1.63512414071772e-59	1.15078688896108e-154
YER037W	853	99	367	1.77648116660504e-39	2.83828668581948e-20	4.76549800411762e-56
YER038C	184	41	76	2.38573574638428e-17	1.29861968778527e-09	1.74114504972456e-24
YER038W-A	9	0	4	0.00883112186172329	0.144233686407375	0.00758520854664118
YER039C	1	0	0	0.5	0.5	0.5
YER039C-A	43	5	21	7.30179579571538e-05	0.0385602015899906	4.15458219273513e-05
YER040W	762	78	381	2.77305704346328e-55	3.20465206909909e-17	9.18457671026819e-65
YER041W	129	25	75	1.92205233290016e-16	5.35631755390487e-05	9.68872122451745e-18
YER042W	2675	315	1128	6.87101898818581e-31	6.07223290883402e-16	1.50092413292501e-43
YER043C	44112	5000	18993	1.42072537331535e-75	3.50993548714791e-47	7.51056946682657e-119
YER044C	1367	159	595	3.93114391992243e-23	6.64204994291512e-12	4.01290757125013e-32
YER044C-A	1	8	6	0.9622798201866	0.976389547998211	0.99609528964261
YER045C	206	40	109	3.58293885404418e-17	3.2913559341663e-06	5.08853263285508e-20
YER046W	108	19	58	2.3268234285046e-09	0.0012234710349571	1.63479280447641e-10
YER047C	899	83	402	1.08294947764306e-71	8.55109791643841e-25	4.90133468237421e-88
YER048C	6230	687	2879	7.73308042097645e-63	6.06963588082068e-31	9.43248659922265e-89
YER048W-A	1803	216	819	9.18545048799391e-17	1.36271119182217e-09	5.82935277263878e-24
YER049W	6885	741	2862	7.9668827978655e-101	1.82887091837771e-56	8.9137027946703e-152
YER050C	1347	170	676	4.67877177439591e-23	8.37427670101338e-11	1.04493632258662e-30
YER051W	343	64	138	9.73701148819416e-27	1.47159760359145e-11	1.1396135536988e-34
YER052C	5339	602	2410	3.95602021303409e-81	2.27770676637019e-38	3.07579562636249e-113
YER053C	641	81	279	7.96320500367701e-32	1.48710420312207e-11	1.02449355884036e-38
YER053C-A	121	10	40	4.11783423561261e-06	0.000703725306108631	3.1364950543822e-08
YER054C	77	15	14	4.86563836768969e-09	3.93221044574542e-09	2.03508892805772e-16
YER055C	9552	1129	4404	1.68232349741064e-50	9.06467584210268e-30	9.38755691160029e-77
YER056C	10257	1118	4483	2.69324932766681e-84	2.14908733249984e-45	2.03188129417427e-124
YER056C-A	26485	4180	13075	6.82858001209344e-22	7.7604971665041e-13	3.60888027930815e-32
YER057C	4254	447	1846	8.01275742740112e-23	1.02605510410786e-13	5.38867126812833e-34
YER058W	407	42	185	7.47727175412486e-16	2.45190891760255e-06	3.60870459712545e-19
YER059W	1051	122	479	1.23305851533971e-50	4.23879828842485e-23	7.23112154500977e-69
YER060W	538	62	224	1.66551037430325e-42	1.26551413895257e-18	1.56287528837893e-56
YER060W-A	1039	123	538	1.96102495959801e-13	3.16854941471303e-08	1.66674610057995e-19
YER061C	707	66	283	2.02443607110457e-45	3.19803286271587e-21	3.37148805703234e-62
YER062C	4975	499	2178	1.03910180123448e-41	1.70404327866334e-22	1.30271659676635e-60
YER063W	3451	369	1270	4.50288125659692e-37	3.85433934454671e-22	3.55439919081411e-56
YER064C	4519	522	2185	2.08376990316016e-76	6.14092734722712e-34	8.61748703717433e-104
YER065C	50	3	14	3.19527294070485e-09	1.82259267443315e-05	1.06901543452738e-12
YER066W	103	9	54	2.0632781439547e-06	0.00984688341262279	4.66601179315421e-07
YER067W	989	115	391	7.45186222293204e-25	3.43440567568026e-15	1.81293575497895e-37
YER068W	2970	307	1326	5.10188929082105e-83	1.37788077905773e-40	1.50453892736812e-117
YER069W	1107	128	499	3.73000259898006e-75	1.3237741802213e-32	4.49062355242271e-101
YER070W	17642	1962	7805	2.0919384498156e-142	2.28018267152436e-75	4.46198827209718e-210
YER071C	603	97	266	2.62804066021338e-19	1.21409020238578e-09	3.61589225923589e-26
YER072W	17539	2281	7433	3.29120735002229e-23	4.4874508407235e-16	5.37705637071671e-37
YER073W	6477	692	2730	2.52432571630611e-82	9.2504492367403e-45	5.75148104788198e-122
YER074W	51149	7980	24389	2.42837645789194e-24	9.06559344558538e-18	6.99779395864678e-40
YER074W-A	1560	200	594	2.70504720158151e-15	2.22793751488678e-10	1.42547620153807e-23
YER075C	949	126	414	4.375488819909e-72	5.13818148257693e-31	1.5530306553977e-96
YER076C	162	17	80	2.63877542365702e-18	6.65541322013804e-07	7.61080257213019e-22
YER077C	613	78	294	6.16058377481676e-49	5.50102927990133e-18	7.07161038396311e-61
YER078C	768	95	325	1.51704197488892e-49	6.00758817074217e-22	1.60629936656511e-66
YER078W-A	0	0	0	1	1	1
YER079W	714	87	312	8.56941681624254e-27	7.88457262940749e-13	2.57970448428138e-36
YER080W	5378	595	2263	9.21636003836962e-97	6.7221101345954e-54	3.09318528190267e-145
YER081W	870	95	347	2.67399840426834e-40	1.67746361885649e-18	1.45914427066982e-54
YER082C	3231	375	1366	4.70421853744304e-78	1.22628566842725e-38	5.59884396888224e-111
YER083C	2557	282	1131	1.3951817220001e-40	4.4244325366457e-15	2.28653480932737e-50
YER084W	13	1	5	0.00460276447038291	0.0481460669733634	0.00127423376401377
YER085C	3	0	5	0.0744573365893828	0.783970809429054	0.320942393578436
YER086W	7758	924	3126	5.83640510164232e-93	4.22092384842045e-54	3.7540893003452e-142
YER087W	953	110	413	5.24389381584031e-56	2.28607055132645e-22	2.5410592681812e-72
YER087C-B	3036	467	1552	2.9811294060389e-15	1.25897754038928e-06	4.49896571160118e-19
YER088C	2584	290	1192	7.2838817116821e-84	3.27685812989386e-35	1.55014617313484e-111
YER089C	3898	400	1526	2.56321757253283e-66	9.93514059621471e-36	1.80219581394744e-97
YER090W	10007	1072	4198	2.30418111112399e-82	4.80853280892669e-52	2.03479227599664e-130
YER091C	43916	4638	17446	7.71616837702067e-126	1.30184777728165e-87	2.22112294922411e-209
YER092W	1140	157	497	3.28559564644103e-20	9.16167470496033e-12	1.82158780889055e-29
YER093C	820	97	366	4.9574630513814e-75	3.73482581658111e-27	7.22835249018555e-94
YER093C-A	320	38	128	7.68580816905344e-15	1.65259245122772e-06	1.36229737165111e-18
YER094C	4894	590	2068	4.10171000834831e-34	9.67981780224136e-20	8.20624113121183e-51
YER095W	1981	208	796	7.54570764921086e-57	2.7534791710987e-28	1.84912614353234e-80
YER096W	43	7	16	1.28123644558741e-06	0.00090053746474678	1.57739973226233e-08
YER098W	251	31	124	1.06699645799503e-28	5.98180407080833e-10	4.40022018781535e-34
YER099C	2078	241	934	2.92984791758819e-47	5.34699184858582e-22	1.07939270497292e-64
YER100W	3340	409	1758	1.4646748788954e-40	7.86759927315559e-17	1.18395323863165e-52
YER101C	639	73	239	9.70844501589064e-44	1.1060505080878e-19	6.95826991209545e-59
YER102W	61521	10045	30164	1.58610408336389e-34	4.42381591492049e-25	3.52989842034081e-57
YER103W	1374	128	614	1.39426073732141e-68	1.05358259214244e-24	1.8400001677223e-85
YER104W	438	52	156	6.56543174863434e-22	8.07944884862993e-10	1.57369216699663e-28
YER105C	4847	563	1902	3.52078885248514e-170	1.08476567619072e-82	1.36291177689872e-242
YER106W	11	4	2	0.0285967408740378	0.00701431534713379	0.00102867881952543
YER107C	2026	221	918	5.5623349513813e-55	1.12065267932027e-25	1.09242803243487e-75
YER110C	39108	4032	16200	1.31765960615506e-180	1.3064395484123e-106	6.34180493525381e-280
YER111C	1448	168	718	2.7622736768381e-100	2.24717864108902e-33	3.23589236634843e-122
YER112W	2548	303	974	3.71542519531329e-30	9.97027294176033e-20	2.62046071582007e-47
YER113C	1315	128	493	6.99098364892517e-71	2.32269515389509e-36	3.91420439051792e-102
YER114C	3752	429	1644	7.81029936192278e-129	2.88049652288782e-56	2.93795217787119e-175
YER115C	111	18	42	1.16454433330688e-09	2.00107159004809e-05	5.09564693734767e-13
YER116C	434	103	152	2.81520080729609e-17	1.01426433037083e-11	7.76130703263738e-27
YER117W	35485	5687	18209	3.77881840526833e-24	7.46998579565079e-16	1.35500681401353e-37
YER118C	1997	213	800	1.5928088483872e-51	7.76668471237451e-24	1.5933738906316e-70
YER119C	1307	150	564	1.42508613071115e-52	8.85760847888874e-22	8.84302937776235e-69
YER120W	12910	1370	5575	1.00553076730536e-41	4.30296927742136e-26	8.44172594253551e-65
YER121W	44	5	16	1.18217597311769e-05	0.00188624108550435	2.35949752430245e-07
YER122C	7567	1032	3355	1.10351385951788e-77	1.29081114165524e-43	1.3442422250017e-116
YER123W	1375	164	625	1.6562923598059e-59	2.2948526612669e-24	9.52443148552109e-78
YER124C	7513	939	3610	4.53147463345402e-91	3.53025847626983e-44	9.92735419496797e-129
YER125W	8620	965	3976	5.72654109932329e-125	4.196112940532e-60	8.41115827996682e-177
YER126C	4904	554	2264	1.40195831640183e-43	3.03228730979681e-26	1.29600482279496e-66
YER127W	2029	242	977	2.56111738982067e-52	2.31404519361395e-21	4.92142062480452e-68
YER128W	318	32	125	2.35225122072689e-21	1.34192294649829e-10	4.79774283361245e-29
YER129W	913	91	363	6.46349555898835e-74	6.84399934135211e-33	2.05218446099863e-100
YER130C	1022	134	441	2.33457775584032e-50	3.78952964148508e-26	2.28289886989296e-72
YER131W	22674	2911	8280	3.11254709867682e-21	4.69545264761308e-17	3.10468627684687e-36
YER132C	882	98	373	3.47100759027973e-87	1.37028334536624e-33	3.9902861030999e-112
YER133W	8264	974	3991	1.06902539846837e-51	7.38095937663804e-27	2.31313804553452e-74
YER134C	980	120	377	1.29840687003729e-26	7.52553288548351e-12	6.12695294220002e-35
YER136W	9051	958	4084	2.2646399241358e-73	1.52986258019709e-42	1.38987228561688e-111
YER137C	194	31	101	9.1045147011247e-14	0.000178984567516622	5.41531603716068e-15
YER138W-A	12	2	21	0.0131341456910211	0.757998539765634	0.140860953758028
YER139C	573	67	235	2.38695098004538e-29	2.03305501439720e-13	3.69011778722996e-39
YER140W	494	77	236	8.46494951464284e-38	6.34663155137869e-17	1.61088979898361e-50
YER141W	2883	297	1255	4.05784931311199e-70	2.23349418938014e-31	2.26690688997215e-95
YER142C	490	62	258	3.74682439115052e-29	6.78086313491807e-10	2.33319886886553e-34
YER143W	2158	231	927	3.76797570589647e-61	4.39786942012981e-33	6.94972268304151e-90
YER144C	660	85	269	1.15169926332159e-52	3.9667279051876e-23	1.40654270539229e-70
