# Created by: riboviz
# Date: 2026-03-12 09:20:50.820807
# File: /panfs/accrepfs.vampire/home/copea1/riboviz/rscripts/generate_stats_figs.R
# Version: commit 03b0bd34ede443b51056ae76c0163ac8fc3b4ac5 date 2025-10-21 14:29:00 GMT
gene	Ct_fr0	Ct_fr1	Ct_fr2	pval_fr0vs1	pval_fr0vs2	pval_fr0vsboth
YDR258C	235	104	154	6.51610966623099e-11	3.8270114684082e-05	1.0598172362585e-13
YDR259C	10	4	3	0.0584484291262531	0.0285967408740378	0.00707383150818757
YDR260C	33	11	15	0.000467696493482684	0.00515928348059959	1.63561498022826e-05
YDR261C	141	82	94	7.43970408994062e-05	0.00174028674334911	1.02665333361978e-06
YDR262W	83	49	66	0.00199753772577184	0.0718998434352405	0.00107358934009615
YDR263C	2	0	1	0.17288929307558	0.386414996342224	0.191934191495911
YDR264C	363	163	235	1.88169544966246e-15	3.13683795289609e-06	1.03289162786903e-18
YDR265W	14	8	7	0.0933599453464756	0.0658172961910005	0.0227652155421102
YDR266C	161	68	140	5.93540751217788e-09	0.132419468843556	7.17565718395926e-07
YDR267C	72	32	47	0.000165739432548253	0.0160077620555486	2.51468820605534e-05
YDR268W	45	15	27	7.07526596310049e-05	0.0113424355028972	8.45571187883035e-06
YDR270W	94	52	65	0.000373041152697452	0.00962469372528367	2.67818256635016e-05
YDR272W	168	66	119	1.37473636385151e-08	0.00639017132384273	6.36140823015947e-09
YDR273W	3	1	3	0.211855398583397	0.546428269252203	0.31447444843191
YDR275W	8	7	2	0.410630254437691	0.0328936157942276	0.0720437581169205
YDR276C	492	231	374	5.19644592442058e-08	0.0100694266214355	3.24498289692943e-08
YDR277C	4	5	8	0.655421741610324	0.884757819639543	0.870918363109786
YDR279W	53	23	32	0.000382024872895129	0.0117648381771586	3.42885583893756e-05
YDR280W	106	63	71	0.00306875662936121	0.00795153988528745	0.000134926508787156
YDR281C	31	17	23	0.0414838057169777	0.147210181371763	0.0245738125635491
YDR282C	23	10	8	0.0121799694256111	0.0036673784814083	0.000243402542489922
YDR283C	107	52	98	1.36953467743221e-05	0.245653464662409	0.00027785374154526
YDR284C	126	72	75	4.01990441116708e-05	0.000195431373475611	5.92492247023858e-08
YDR285W	8	4	5	0.133437260298937	0.21405533097043	0.089244064669487
YDR286C	26	11	14	0.0120794060922861	0.0238031777251828	0.0013725738325306
YDR287W	34	15	28	0.0047606307732765	0.218055861363292	0.00856216941032949
YDR288W	26	15	20	0.0518805755247015	0.199533579658053	0.0403466376097365
YDR289C	70	33	43	0.000266721877918365	0.00793423409230042	1.63024081712339e-05
YDR291W	48	20	31	0.000503302321056334	0.0308589803470813	0.000132895933640944
YDR292C	234	119	166	5.12508396164011e-09	0.00181340219604333	5.10189526483761e-10
YDR293C	385	173	300	8.87675899594445e-16	0.00144425541330973	5.27092691636916e-15
YDR294C	183	98	144	7.10939347091976e-07	0.0218836007569748	6.64536324252882e-07
YDR295C	67	31	50	0.000162556881651821	0.051888349438943	0.000111261695114006
YDR296W	80	42	60	0.000656644542335565	0.0718107608976349	0.000473062985834289
YDR297W	199	83	122	1.30169445716419e-09	4.2080340618098e-05	1.36262436020688e-12
YDR298C	199	119	137	0.000113663991642309	0.00397874628597383	3.67414755221874e-06
YDR299W	175	66	111	7.53969264693764e-12	0.000164445275432981	1.33118198276483e-13
YDR300C	239	116	165	3.06165136783563e-08	0.00230120973651764	2.72574605677621e-09
YDR301W	118	75	91	0.00103581918199542	0.0352683370638813	0.000273630472021886
YDR302W	69	32	55	0.000538357356041391	0.21208573727282	0.00200653797661267
YDR303C	150	76	124	5.01883022376958e-07	0.0715367543072231	3.49646186029891e-06
YDR304C	496	228	369	1.96751852318783e-13	0.00435765097882686	1.40631704229055e-12
YDR305C	30	12	40	0.00702982112255615	0.857387177519346	0.163341962416315
YDR306C	25	12	18	0.0121799694256111	0.18870980470022	0.0133416880978087
YDR307W	97	29	81	1.10407175785092e-09	0.0719057920060384	7.07413954258337e-08
YDR308C	43	29	32	0.0752326836625645	0.183288145811862	0.0489427987607951
YDR309C	201	72	108	1.97951458205627e-12	4.52621765672313e-06	4.31377898473111e-16
YDR310C	117	57	92	7.43589187093801e-06	0.0499245989303104	1.19054025306408e-05
YDR311W	71	39	55	0.00344787236147254	0.101963860675997	0.00248613469829701
YDR312W	121	46	117	3.13485585648307e-08	0.40508975831378	3.22175627926058e-05
YDR313C	15	7	23	0.0744384380335623	0.877518530083445	0.421294480662077
YDR314C	6	6	9	0.517711826071504	0.773788229818931	0.713183861853791
YDR315C	9	10	10	0.595789800652934	0.599617551865512	0.636790023084164
YDR316W	33	12	34	0.000699529667416507	0.552686584710628	0.0151770437186344
YDR317W	4	4	4	0.531311648813384	0.531311648813384	0.544235881045311
YDR318W	17	8	6	0.0666212835247337	0.0311868601218425	0.00866897681902754
YDR319C	30	11	14	0.00474431371818344	0.0219133807684142	0.000557983955366572
YDR320C	109	50	55	2.8750642899921e-06	3.05005762175223e-05	7.62410834557037e-10
YDR320C-A	33	26	33	0.172470507710411	0.46602409583936	0.233270390221775
YDR321W	569	253	432	1.18135806667445e-21	0.000437002212287588	6.39209064195678e-20
YDR322W	78	42	59	0.000723938183289752	0.065198301567176	0.00044749095362087
YDR322C-A	67	25	64	2.82142561385622e-05	0.440234011314236	0.00156821209393844
YDR323C	12	10	17	0.363882329560762	0.818814231948049	0.654658297056402
YDR324C	295	108	198	9.77894022438964e-17	2.9269208878317e-05	2.41359447895666e-18
YDR325W	77	37	43	0.000170524126890883	0.00130656096455495	1.57220240837771e-06
YDR326C	223	96	160	2.43511113499479e-11	0.00158926976902305	8.19474643926525e-12
YDR328C	255	111	140	2.13822569340154e-10	1.27033928107094e-06	4.90457122451762e-15
YDR329C	59	31	37	0.00109976332852906	0.0161930772493444	0.00011753079287942
YDR330W	70	33	35	0.000358599341204015	0.000710067862120483	1.67480516889622e-06
YDR331W	137	60	116	6.46989171113417e-08	0.11154249478435	2.16557196387876e-06
YDR332W	10	6	11	0.165876683387968	0.594081123226946	0.302236601696988
YDR333C	132	66	85	1.08328776489397e-05	0.00336603864797123	4.34477955924684e-07
YDR334W	82	33	54	5.81153761683087e-06	0.0078586947648206	7.61122095149523e-07
YDR335W	211	102	173	6.09410348141301e-10	0.0371636293391083	1.3526260326844e-08
YDR336W	18	13	15	0.193157293742418	0.310591744481849	0.168021162399971
YDR337W	83	40	53	0.00016732676626152	0.0101817999222396	1.48013962414624e-05
YDR338C	46	13	29	4.3368882875323e-05	0.0297827486848972	1.99926300371036e-05
YDR339C	109	41	59	6.54052950809156e-08	0.00239784326764254	5.13346933707478e-09
YDR341C	1287	553	905	4.52523550870668e-35	7.74347336138488e-09	3.07555360339843e-37
YDR342C	210	96	151	2.81775275978703e-08	0.00633361182262127	1.05703184586275e-08
YDR343C	210	99	161	1.00509204444829e-08	0.00372285418994493	2.31380353940511e-09
YDR345C	1309	547	925	2.40740393087956e-38	5.46675341644814e-10	2.0743533283786e-41
YDR346C	486	222	329	5.9925663952718e-19	2.18942465428329e-06	1.26591974845402e-21
YDR347W	89	50	82	0.000598250511948032	0.281023663338817	0.00345858621136062
YDR348C	136	54	90	4.99086978694166e-08	0.00203906483343699	3.36260221825102e-09
YDR349C	93	48	58	0.000245356067469211	0.00493288895232166	8.95364189981245e-06
YDR350C	17	6	7	0.0114145578031085	0.0259412279750424	0.00142129544658503
YDR351W	67	40	61	0.00472389813460816	0.303110204574426	0.0139130612771442
YDR352W	70	24	54	8.1989366219252e-06	0.0962433225763972	3.61661563087157e-05
YDR353W	1130	509	756	5.47142266619918e-22	1.78288552202725e-08	7.64269829142233e-27
YDR354W	117	70	85	0.000311531889813045	0.0150879522357081	3.87306403810131e-05
YDR356W	83	36	70	9.87512647560226e-06	0.138268514033315	7.61950869483577e-05
YDR357C	22	15	10	0.115370422591306	0.0202314480652557	0.010829648665072
YDR358W	83	27	42	1.36897402650054e-07	0.000238587459414625	5.13718458360034e-10
YDR359C	61	12	31	1.96863507312076e-08	0.000692273081195006	3.97767885381072e-10
YDR361C	192	76	123	1.96771213818426e-10	0.00025757404691451	2.99958893412093e-12
YDR362C	45	19	29	0.00081176636288082	0.0359584523176298	0.000231679498659951
YDR363W	16	11	15	0.180307869496429	0.437892436663697	0.224536032702471
YDR363W-A	143	59	105	8.68159283682858e-07	0.036649886733287	1.6780776799327e-06
YDR364C	32	18	16	0.0311518506745366	0.0151454958354261	0.00218652565080884
YDR365C	242	124	167	1.09866602014201e-09	0.000364411425834191	1.80537645505224e-11
YDR366C	0	1	0	0.977249868051821	1	1
YDR367W	91	34	61	1.19789078904989e-05	0.0148075153723738	3.01689884591279e-06
YDR368W	328	169	235	8.45310262250932e-10	0.00109859699750122	6.5653512279401e-11
YDR369C	31	11	19	0.00104143621115283	0.0454147396996703	0.000372677784198085
YDR370C	32	17	18	0.0145066598456162	0.028900374608333	0.00195484777119179
YDR371W	28	14	17	0.0197197858932718	0.054678415755973	0.00482004534685145
YDR372C	190	81	149	4.32209361746316e-09	0.019764777297943	1.64416818040838e-08
YDR373W	80	47	75	0.00299708501517419	0.298142399129104	0.0102303536767822
YDR374C	0	0	0	1	1	1
YDR374W-A	23	12	17	0.0644588572952198	0.175506866411127	0.0415367558720795
YDR375C	44	20	23	0.00190853441996022	0.00412316422334841	4.54591650776486e-05
YDR376W	59	26	39	0.000128528797201614	0.0189771158509314	2.53847369650537e-05
YDR377W	134	63	87	2.93513494720402e-05	0.00224021975187036	6.14621997932996e-07
YDR378C	116	54	70	1.54668274767888e-05	0.00220993582829207	3.5438069031567e-07
YDR379W	61	25	38	0.00016726426419798	0.0132867395970445	2.02552904924366e-05
YDR379C-A	6	4	7	0.303905629300908	0.618381219539522	0.440428007473514
YDR380W	31	9	24	0.000353615224679714	0.170047046329448	0.00107256543432107
YDR381W	644	299	456	2.15170432023748e-18	6.42641955124658e-06	1.54527534433368e-20
YDR381C-A	10	8	8	0.318967405295479	0.327584202177702	0.258316061800457
YDR382W	3474	1484	2266	8.29853571204488e-15	6.1717002470216e-08	2.45082580791593e-20
YDR383C	17	10	13	0.091575896184045	0.220668507858261	0.068683600553162
YDR384C	338	150	253	4.44153721424189e-13	0.000836466561885908	1.72063495512425e-13
YDR385W	23316	10476	15583	1.1219149135508e-98	1.91517907610173e-32	1.12748484716134e-119
YDR386W	27	14	17	0.0309743341661235	0.0711116459140473	0.00919543894263502
YDR387C	14	4	8	0.00984477481492943	0.0933599453464756	0.00490084950424629
YDR388W	426	178	279	8.16990271671358e-16	8.81869179184455e-06	2.18735901750741e-18
YDR389W	95	59	60	0.00442081570860295	0.00312661451642086	7.6959673484239e-05
YDR390C	115	72	100	0.00120207926789627	0.194150579346363	0.00292387921925793
YDR391C	29	9	11	0.00191628595176665	0.00844682983938449	9.42408242272087e-05
YDR392W	48	28	30	0.0154331242888037	0.0322134907907303	0.00229783053128672
YDR393W	29	16	19	0.024142218356242	0.0840676612555521	0.00887041778816704
YDR394W	349	152	244	4.6378653690416e-16	1.36780570984143e-05	2.61416503079712e-18
YDR395W	513	246	353	2.58524702656516e-18	3.02933059006036e-06	6.07824438834856e-21
YDR397C	80	44	51	0.0021615996694911	0.0182155165656879	0.000235172666126405
YDR398W	215	110	168	3.89654821099614e-08	0.00954178524446546	2.43684049127558e-08
YDR399W	340	169	244	1.60458948240749e-08	0.00449118930663158	4.26819724765471e-09
YDR400W	91	35	70	4.56384229898566e-06	0.0452941604920855	7.32192002878656e-06
YDR402C	0	0	0	1	1	1
YDR403W	3	2	1	0.382797241997882	0.211855398583397	0.218725748972901
YDR404C	113	42	65	1.55134236193321e-08	0.000316246070432532	1.22101929117002e-10
YDR405W	53	28	32	0.00318692206657175	0.0124379559973599	0.000219721253745933
YDR406W	75	21	37	6.37015016444604e-08	0.000144585125105021	1.5031642069186e-10
YDR407C	93	42	66	1.26894634674865e-05	0.0183049676524772	4.17852289090713e-06
YDR408C	158	77	95	3.04034413321034e-06	0.00108306579157729	4.00386800160981e-08
YDR409W	49	22	35	0.000582382514034877	0.0679065244668933	0.000402697255864286
YDR410C	55	34	47	0.0131339786674049	0.193907539191872	0.0145547746450078
YDR411C	93	43	64	3.30691567490952e-05	0.0147689900983495	6.50256041714365e-06
YDR412W	111	42	69	8.38011400126163e-07	0.00316331438088086	5.27469726024462e-08
YDR414C	34	20	35	0.0285759528258151	0.550379533834492	0.104650984017591
YDR415C	77	24	59	2.93897688046892e-07	0.0914150482733995	3.83741237919025e-06
YDR416W	52	24	43	0.0011801725849829	0.21670652333615	0.00342534012875095
YDR418W	4713	2158	3305	1.48889293598463e-19	4.77797623631415e-07	5.21895501037308e-23
YDR419W	35	13	23	0.00150998716363569	0.0612138349264443	0.000713072093614821
YDR420W	62	21	38	1.27875983207267e-05	0.00972919968707418	1.83781278237486e-06
YDR421W	35	16	20	0.0053984091512093	0.0239829677599992	0.000684792075616534
YDR422C	94	36	61	2.69581300842688e-07	0.00483984348462818	3.86697765330088e-08
YDR423C	54	28	36	0.00284920461431229	0.0305794119641526	0.000521154804692685
YDR424C	58	16	45	2.3124783551832e-05	0.105958582792559	8.3839496589311e-05
YDR425W	28	23	24	0.242310921686554	0.300670895729468	0.193895014760855
YDR427W	346	167	270	3.08227876893245e-12	0.00198512337477509	2.62305052909148e-12
YDR428C	54	27	34	0.00325949451255751	0.0321185061129031	0.000614240726916595
YDR429C	627	341	481	1.14825429063202e-12	0.000394991230233282	1.11915740457158e-13
YDR430C	164	69	116	2.52064258042895e-09	0.00300011435728039	6.13889125716788e-10
YDR432W	1152	549	719	1.66730474882114e-24	3.37049771899417e-12	1.2417893490599e-33
YDR434W	168	83	115	9.06136405721391e-08	0.00101308607494283	2.15526357816218e-09
YDR435C	31	17	24	0.0311518506745366	0.179244412241914	0.0245664039499257
YDR436W	40	15	15	0.000715615334359863	0.000381503843022504	1.78911826696867e-06
YDR437W	11	6	8	0.13169773374495	0.241758089042576	0.0991744617896688
YDR438W	0	0	0	1	1	1
YDR439W	18	8	12	0.0214382252031199	0.139256427930316	0.0139711206326385
YDR440W	38	17	33	0.00330061704422531	0.280999037940813	0.0098829619436216
YDR441C	49	31	35	0.0211491521670627	0.0775812342683012	0.00732320025061042
YDR443C	71	27	61	1.06834364929731e-05	0.228195834050419	0.000206266531775458
YDR444W	31	14	30	0.00864824461434628	0.447189546622406	0.0377811216906852
YDR446W	1	0	0	0.5	0.5	0.5
YDR447C	2987	1213	1902	6.48124151456356e-19	2.64498084985785e-06	1.75606239000314e-21
YDR448W	65	38	30	0.00522187979013546	0.000419439625914562	1.50820000658098e-05
YDR449C	121	54	94	2.18501950640798e-06	0.0635848822383419	7.58160685239413e-06
YDR450W	3949	1733	2461	6.00551055969555e-19	6.33139682864917e-07	2.25603261764332e-22
YDR451C	96	37	78	2.00130143003412e-07	0.0580598216715536	1.33131678626889e-06
YDR452W	199	114	158	6.94712060476105e-06	0.0264129798283633	4.45735169403369e-06
YDR453C	12	4	7	0.0249081214576577	0.143021364520637	0.0161213373738109
YDR454C	644	293	454	5.35000218979852e-15	4.45714721239397e-05	8.82078467527701e-17
YDR456W	104	79	101	0.0378408532704219	0.43712848346203	0.0856648658299048
YDR457W	556	267	395	1.00902426705704e-21	2.48161387851422e-07	4.54135559597685e-25
YDR458C	81	42	65	0.000259494009827432	0.105006838030871	0.000418024241373645
YDR459C	14	5	12	0.0205856855741188	0.353763787537163	0.0437197284856664
YDR460W	54	35	37	0.0362647913727137	0.0370359197410098	0.00565744590722857
YDR461W	134	61	80	0.000187456520323312	0.03187640758982	6.50717305868261e-05
YDR461C-A	22	9	15	0.00916341977123381	0.115370422591306	0.00594382631725238
YDR462W	61	25	43	0.000350088998130074	0.0431651038711209	0.000153399111184305
YDR463W	155	62	104	7.30958725281007e-09	0.00320716990984354	1.47920765580383e-09
YDR464W	121	48	92	9.23241456382861e-09	0.0357722123501341	7.51247727083084e-08
YDR465C	153	57	118	7.28638123227041e-09	0.0444816122105525	9.46513851496613e-08
YDR466W	52	28	39	0.00581133208455725	0.112468820797683	0.00411618216004782
YDR468C	65	43	60	0.0334722874753093	0.375683839911197	0.0643196845598352
YDR469W	48	27	23	0.0132272151876928	0.0022318030799087	0.000171805052082118
YDR470C	57	25	32	0.000428207502968091	0.00606593669285328	1.80563349609319e-05
YDR471W	1396	670	983	3.22933954547673e-15	5.58985305627026e-05	8.36072401528811e-17
YDR472W	47	26	24	0.00753907107887366	0.00670185023111617	0.000262959024199152
YDR473C	42	9	26	9.10768545925793e-06	0.0330121327819405	7.44523822387434e-06
YDR475C	32	19	19	0.0347981142662242	0.0375221977624348	0.00551333211916959
YDR476C	86	49	71	0.000466614363047878	0.163670886749285	0.00121041766138973
YDR477W	235	116	174	1.07792058698842e-09	0.00382183827602098	4.71969427327575e-10
YDR478W	20	11	13	0.0664770384006248	0.131699551990194	0.0319204325447093
YDR479C	38	12	19	0.000159494750873612	0.00854023187936152	1.1603395527562e-05
YDR480W	30	12	15	0.00401458353765556	0.0160187945070124	0.000348924314384818
YDR481C	674	300	443	4.60088649857289e-23	9.65876606243915e-09	4.80277104300736e-28
YDR482C	15	6	11	0.0232317045782881	0.233902718188855	0.0273431683282128
YDR483W	601	244	415	6.61223310854321e-24	1.3974968106705e-07	4.41103694636239e-27
YDR484W	44	27	43	0.0303284147332701	0.452402906497012	0.0791091655872842
YDR485C	42	20	42	0.00262957750261635	0.505025618655156	0.0247403264109325
YDR486C	84	37	63	1.66650576730049e-05	0.0626905164211231	2.93739409698782e-05
YDR487C	274	132	202	6.81199128958292e-10	0.00181946075784018	1.14030091287263e-10
YDR488C	17	12	5	0.187494700292146	0.0120828077058336	0.0131591137179086
YDR489W	39	19	21	0.00730211727899754	0.00884232347880053	0.000331844908343806
YDR490C	67	21	54	5.37444916929705e-07	0.136542521691366	1.20094152348543e-05
YDR492W	80	44	71	0.00169221312692846	0.252264469046786	0.00547846782746483
YDR493W	42	16	18	0.00102593176533084	0.00384959376104227	2.41017645407284e-05
YDR494W	63	25	65	6.97851981370941e-05	0.502860851995214	0.00359139832667977
YDR495C	47	22	31	0.000860337290678385	0.035344764772713	0.000237391329471128
YDR496C	384	186	282	9.56537957626628e-14	4.4617576769976e-05	7.86180760208025e-16
YDR497C	373	156	237	2.04637509054735e-16	6.37817669557924e-06	4.83521227499678e-19
YDR498C	55	31	32	0.00681950758595362	0.0103725160276187	0.000363190906923232
YDR499W	23	10	21	0.0121368378970739	0.381543386662022	0.0354520036739783
YDR500C	1889	742	1191	1.27461856866573e-13	1.13834598110831e-05	1.5598278926486e-16
YDR501W	19	7	11	0.00967117185637583	0.0736946956871825	0.00369990150446583
YDR502C	764	355	510	2.39679491306999e-20	1.07353015954629e-07	1.65166868764447e-24
YDR503C	48	27	21	0.00771504799188821	0.00103807747578619	5.01294952173616e-05
YDR504C	0	1	0	0.977249868051821	1	1
YDR505C	133	67	89	1.94213020668134e-06	0.00317591625565784	1.02482490347004e-07
YDR506C	37	14	27	0.00080498542839547	0.109414643754519	0.000968344308533927
YDR507C	312	128	213	2.27099859472812e-17	1.37088397984052e-05	2.69781704548427e-19
YDR508C	624	303	503	7.36276079259518e-20	0.00237330226326538	2.35489593046544e-17
YDR510W	457	194	294	1.02465025433296e-10	7.3739666825111e-05	3.50685780165787e-13
YDR511W	29	18	21	0.106042459595247	0.202711222852568	0.0706913819772257
YDR512C	34	26	40	0.0511520365452773	0.70835929791892	0.221438834800695
YDR513W	176	75	146	1.93123231198605e-06	0.229891664831994	7.57572309806931e-05
YDR514C	53	22	36	0.000349910688887819	0.0439927360935043	0.000157129136980421
YDR515W	65	39	41	0.0033962881433339	0.00732173462584987	0.000136248972254826
YDR516C	185	80	127	1.77915833804429e-09	0.000635424129664652	5.48081569637594e-11
YDR517W	138	65	83	2.54012986662208e-06	0.000382661321627668	1.04204098914493e-08
YDR518W	249	111	191	3.58075940422544e-12	0.00258659232233488	4.43030135871999e-12
YDR519W	158	80	121	5.07814795395976e-06	0.0459329286408207	8.05393958351607e-06
YDR520C	40	11	22	2.52228784838679e-05	0.0136119421946382	4.76011353807423e-06
YDR522C	0	0	0	1	1	1
YDR523C	1	0	0	0.5	0.5	0.5
YDR524C	47	18	31	0.000362624694437475	0.0371732838663871	0.000130239717735054
YDR524W-C	0	0	0	1	1	1
YDR524C-B	3381	1303	2397	8.41905936718748e-10	0.0089499845601806	1.46909132343998e-09
YDR525W-A	45	23	27	0.0103989423871213	0.0445833710097619	0.00228041549240362
YDR527W	85	45	46	0.000660833831801928	0.000978444275784028	4.09070360805442e-06
YDR528W	35	18	36	0.00690699905391646	0.59102911272873	0.0572631474120146
YDR529C	90	51	79	0.00146635079691075	0.24676402582291	0.00483241144701179
YDR530C	31	15	16	0.0163147037456296	0.0241452187430269	0.00182333438140366
YDR531W	134	58	98	8.16317077901229e-08	0.0235795515351831	1.6401426571994e-07
YDR532C	23	6	15	0.000356390269094781	0.0986204408041601	0.000474771927655229
YDR533C	21	8	22	0.00642129536169397	0.566761289888083	0.0504540896944617
YDR534C	146	44	130	1.02774883596597e-12	0.158117426020158	6.73033091278920e-09
YDR536W	0	0	0	1	1	1
YDR538W	40	13	17	0.000428197279542272	0.00252209383439718	7.11486054723794e-06
YDR539W	139	60	76	1.56653385240522e-07	6.65657129300567e-05	1.3196923457359e-10
YDR540C	2	0	2	0.17288929307558	0.579259709439103	0.299706335160119
YDR541C	15	7	13	0.0533122344942588	0.358360003151569	0.0811278927766721
YDR542W	0	0	0	1	1	1
YDR545W	2	2	7	0.579259709439103	0.958481780311221	0.914198804649107
YEL077C	2	1	1	0.386414996342224	0.386414996342224	0.341545699154804
YEL076C-A	0	0	0	1	1	1
YEL076C	0	1	0	0.977249868051821	1	1
YEL075C	0	0	0	1	1	1
YEL073C	0	0	0	1	1	1
YEL072W	4	4	1	0.556231458009142	0.116518991136953	0.228657891782664
YEL071W	1531	668	964	2.3993147307934e-34	5.69394149631716e-15	3.23070806263989e-45
YEL070W	4	2	2	0.242009177352391	0.242009177352391	0.16114979793596
YEL069C	0	0	0	1	1	1
YEL068C	26	12	22	0.0168868865425887	0.340984501041948	0.0366646038989036
YEL067C	1	1	0	0.681324055883031	0.5	0.630558659818236
YEL066W	71	25	38	1.18519214623455e-05	0.00329295837968182	4.55219758189258e-07
YEL065W	467	224	344	3.27518541869002e-15	0.000334115522663202	1.22463769380853e-15
YEL064C	10	10	16	0.511201942991071	0.874724483307158	0.797389132309567
YEL063C	201	80	151	5.70304501098182e-11	0.00923875347946311	2.41363606640791e-10
YEL062W	38	5	30	1.33394317063544e-07	0.170669621089416	8.11648695376724e-06
YEL061C	86	28	58	1.58686723848364e-07	0.0162388748518812	1.46847545095376e-07
YEL060C	306	165	185	1.35698514788959e-09	2.80714094743868e-07	4.80642607345745e-15
YEL059C-A	3	1	3	0.29310684053657	0.556231458009142	0.38786030924471
YEL058W	291	111	192	5.51903339452182e-14	3.63063409518834e-05	3.88501938537871e-16
YEL057C	1	0	0	0.5	0.5	0.5
YEL056W	77	30	39	5.49865961759214e-06	0.000382459496896774	2.02803260306483e-08
YEL055C	440	192	300	1.09747804001331e-20	7.58535686367146e-07	1.35417212545484e-23
YEL054C	3719	1648	2508	4.61374351305399e-20	1.16002269788709e-08	1.47966072324587e-25
YEL053C	57	29	48	0.00144357768340574	0.208613556101192	0.00367603440851269
YEL052W	82	31	50	5.3322682160518e-06	0.00465578293035769	3.66667435492826e-07
YEL051W	570	274	400	1.02888071851664e-13	5.01064311228431e-05	9.75739305742677e-16
YEL050C	81	37	46	3.61550455473138e-05	0.00168676497757685	5.3296440676661e-07
YEL049W	0	0	0	1	1	1
YEL048C	35	13	25	0.000894792893643987	0.147587601152797	0.00159614546505044
YEL047C	458	209	294	1.01222932945986e-18	1.42627244805131e-07	4.57590296228717e-23
YEL046C	1155	493	740	2.91638906368519e-24	6.56829433651412e-09	3.29449941764207e-29
YEL044W	54	21	28	0.000345413950128286	0.00935261536587877	2.43261476505054e-05
YEL043W	97	45	67	1.80744341027631e-05	0.00939372633687613	2.29804796831285e-06
YEL042W	485	224	392	2.34123820605741e-16	0.00447890642848933	1.60614934665774e-14
YEL041W	5	2	10	0.149308837224405	0.893861019231751	0.558443583229649
YEL040W	978	408	608	3.43618501572143e-30	1.04835457998915e-11	1.24725876016901e-37
YEL039C	5	1	0	0.0867840832779608	0.0444865058509067	0.0151966749401153
YEL038W	98	50	78	0.000457109531010244	0.14771945162824	0.00101996181105562
YEL037C	450	231	290	5.14908221060608e-12	1.47180788238664e-06	2.41982268966543e-16
YEL036C	140	80	101	8.81982112116399e-05	0.016012362849513	1.53507754644598e-05
YEL035C	0	0	0	1	1	1
YEL034W	4085	1861	2612	1.15083100746824e-19	1.35563400908804e-09	2.08667631015282e-26
YEL033W	0	2	0	0.97032678060404	1	1
YEL032W	201	86	140	3.89782792135664e-10	0.00167736238986799	6.719523833964e-11
YEL031W	1386	584	1010	6.01661695657161e-53	2.19845033447656e-10	1.52577018212044e-52
YEL030W	0	2	1	0.977249868051821	0.977249868051821	0.997661132509476
YEL029C	37	23	24	0.0451075211883082	0.0843971440702162	0.0149630437644035
YEL027W	1564	710	1235	1.53044962746516e-17	0.00191868998219678	5.49025213103859e-16
YEL026W	774	335	508	3.62787276798144e-13	5.12622739449047e-06	1.27655698558006e-16
YEL025C	47	12	20	5.29964103819941e-06	0.000850209786439697	4.81739174684176e-08
YEL024W	81	38	50	0.000261154746338392	0.00656820931798775	1.29594398418469e-05
YEL023C	2	0	0	0.17288929307558	0.17288929307558	0.0912112197258678
YEL022W	315	139	218	2.20054222649515e-14	8.85028421478383e-05	6.79557171033503e-16
YEL021W	0	0	0	1	1	1
YEL020W-A	64	29	38	0.000430446869329465	0.00827075230560445	2.54842031867985e-05
YEL020C	21	8	12	0.00642129536169397	0.0599618744235805	0.00212507447141167
YEL019C	15	5	10	0.0174479216018151	0.172019993414816	0.0153568917851523
YEL018W	34	19	17	0.0217659916450455	0.0133973130713486	0.00138020883897085
YEL017C-A	531	241	367	7.77956925720085e-06	0.0078326663434905	9.49204423797229e-07
YEL017W	93	36	61	1.33256039827214e-06	0.00782921845520905	2.4672813967579e-07
YEL016C	14	8	15	0.125756077678027	0.576298967803861	0.249915202074248
YEL015W	171	60	109	2.20328044150088e-12	0.00029383916799949	1.18438249487906e-13
YEL013W	302	129	209	1.14783337704083e-14	0.000292049536450144	2.46028776429332e-15
YEL012W	40	11	27	7.10276597284887e-05	0.0555186083923833	6.75310060759549e-05
YEL011W	19	7	9	0.0146969469937106	0.0456372094968532	0.00312570592449773
YEL009C	44	19	27	0.000690770394785226	0.022119321425769	0.000114692863632713
YEL007W	190	84	130	1.19034601630576e-09	0.00107154248683363	8.20777601923297e-11
YEL006W	32	18	23	0.028900374608333	0.119494296640885	0.0148466123967754
YEL005C	15	7	7	0.0385673708066016	0.045795279191866	0.0072871319909866
YEL004W	25	14	21	0.0433592945965929	0.290622616685519	0.0546588705424506
YEL003W	131	54	80	2.75338704318133e-06	0.00241826020556166	9.65427957841124e-08
YEL002C	574	272	448	4.76482740408676e-19	8.0379951519597e-05	2.33830741818429e-19
YEL001C	359	162	292	3.28210067615369e-10	0.0186418149341764	2.61128860455081e-09
YER001W	231	111	147	1.50784037716516e-09	3.09240415845713e-05	1.06202294727403e-12
YER002W	212	90	127	1.19891041878027e-08	2.30742310466025e-05	4.3350057448226e-12
YER003C	840	355	606	2.35451959958836e-24	7.99264113320656e-06	9.536835518351e-25
YER004W	194	87	123	4.00062538011505e-08	0.00035931960228319	3.0697304056447e-10
YER005W	51	29	34	0.00788739877575062	0.034264727563247	0.00137214645304954
YER006W	603	280	368	1.69719972934758e-19	7.36322804187476e-09	2.37733274011792e-25
