# Created by: riboviz
# Date: 2026-03-12 08:25:28.968486
# File: /panfs/accrepfs.vampire/home/copea1/riboviz/rscripts/generate_stats_figs.R
# Version: commit 03b0bd34ede443b51056ae76c0163ac8fc3b4ac5 date 2025-10-21 14:29:00 GMT
ReadLen	Pos	Counts
18	27	0
19	27	1
20	27	1
21	27	4
22	27	4
23	27	14
24	27	25
25	27	46
26	27	69
27	27	103
28	27	134
29	27	801
30	27	1984
31	27	3032
32	27	2539
33	27	946
34	27	165
35	27	25
36	27	6
37	27	8
38	27	0
39	27	0
40	27	0
41	27	0
42	27	0
43	27	0
44	27	0
45	27	0
46	27	0
47	27	0
48	27	0
49	27	0
50	27	0
10	28	0
11	28	0
12	28	0
13	28	0
14	28	0
15	28	1
16	28	0
17	28	0
18	28	1
19	28	0
20	28	1
21	28	5
22	28	4
23	28	8
24	28	33
25	28	38
26	28	39
27	28	79
28	28	323
29	28	1019
30	28	1850
31	28	1718
32	28	701
33	28	280
34	28	124
35	28	26
36	28	6
37	28	1
38	28	1
39	28	0
40	28	0
41	28	0
42	28	0
43	28	0
44	28	0
45	28	0
46	28	0
47	28	0
48	28	0
49	28	0
50	28	0
10	29	0
11	29	0
12	29	0
13	29	0
14	29	0
15	29	0
16	29	1
17	29	3
18	29	2
19	29	2
20	29	2
21	29	7
22	29	3
23	29	5
24	29	13
25	29	29
26	29	49
27	29	72
28	29	145
29	29	365
30	29	1053
31	29	1275
32	29	1431
33	29	846
34	29	188
35	29	30
36	29	9
37	29	3
38	29	0
39	29	1
40	29	0
41	29	0
42	29	0
43	29	0
44	29	0
45	29	0
46	29	0
47	29	0
48	29	0
49	29	0
50	29	0
10	30	0
11	30	0
12	30	0
13	30	0
14	30	0
15	30	0
16	30	0
17	30	4
18	30	0
19	30	0
20	30	0
21	30	4
22	30	2
23	30	8
24	30	16
25	30	26
26	30	68
27	30	119
28	30	175
29	30	1003
30	30	2013
31	30	3055
32	30	2242
33	30	759
34	30	113
35	30	29
36	30	11
37	30	3
38	30	0
39	30	0
40	30	0
41	30	0
42	30	0
43	30	0
44	30	0
45	30	0
46	30	0
47	30	0
48	30	0
49	30	0
50	30	0
10	31	0
11	31	0
12	31	0
13	31	0
14	31	0
15	31	2
16	31	0
17	31	0
18	31	0
19	31	2
20	31	1
21	31	1
22	31	6
23	31	11
24	31	24
25	31	43
26	31	73
27	31	87
28	31	350
29	31	926
30	31	1709
31	31	1401
32	31	658
33	31	263
34	31	114
35	31	28
36	31	10
37	31	0
38	31	0
39	31	0
40	31	0
41	31	0
42	31	0
43	31	0
44	31	0
45	31	0
46	31	0
47	31	0
48	31	0
49	31	0
50	31	0
10	32	0
11	32	0
12	32	0
13	32	0
14	32	0
15	32	1
16	32	0
17	32	2
18	32	0
19	32	0
20	32	1
21	32	1
22	32	3
23	32	8
24	32	15
25	32	19
26	32	40
27	32	62
28	32	173
29	32	317
30	32	813
31	32	1047
32	32	1083
33	32	721
34	32	221
35	32	47
36	32	20
37	32	8
38	32	3
39	32	0
40	32	0
41	32	0
42	32	0
43	32	0
44	32	0
45	32	0
46	32	0
47	32	0
48	32	0
49	32	0
50	32	0
10	33	0
11	33	0
12	33	0
13	33	0
14	33	0
15	33	0
16	33	0
17	33	1
18	33	0
19	33	0
20	33	1
21	33	4
22	33	5
23	33	11
24	33	25
25	33	45
26	33	79
27	33	108
28	33	163
29	33	808
30	33	1963
31	33	2613
32	33	2089
33	33	717
34	33	143
35	33	24
36	33	13
37	33	4
38	33	1
39	33	0
40	33	0
41	33	0
42	33	0
43	33	0
44	33	0
45	33	0
46	33	0
47	33	0
48	33	0
49	33	0
50	33	0
10	34	0
11	34	0
12	34	0
13	34	0
14	34	0
15	34	0
16	34	0
17	34	0
18	34	1
19	34	2
20	34	2
21	34	5
22	34	9
23	34	13
24	34	16
25	34	46
26	34	56
27	34	80
28	34	268
29	34	957
30	34	1710
31	34	1612
32	34	862
33	34	264
34	34	101
35	34	26
36	34	9
37	34	2
38	34	0
39	34	0
40	34	0
41	34	0
42	34	0
43	34	0
44	34	0
45	34	0
46	34	0
47	34	0
48	34	0
49	34	0
50	34	0
10	35	0
11	35	0
12	35	0
13	35	0
14	35	0
15	35	0
16	35	1
17	35	2
18	35	0
19	35	0
20	35	1
21	35	3
22	35	1
23	35	9
24	35	26
25	35	31
26	35	44
27	35	63
28	35	130
29	35	269
30	35	776
31	35	1151
32	35	1235
33	35	768
34	35	187
35	35	32
36	35	4
37	35	3
38	35	0
39	35	0
40	35	0
41	35	0
42	35	0
43	35	0
44	35	0
45	35	0
46	35	0
47	35	0
48	35	0
49	35	0
50	35	0
10	36	0
11	36	0
12	36	0
13	36	0
14	36	0
15	36	0
16	36	1
17	36	4
18	36	2
19	36	3
20	36	3
21	36	2
22	36	4
23	36	10
24	36	20
25	36	44
26	36	72
27	36	73
28	36	134
29	36	687
30	36	2087
31	36	3207
32	36	2341
33	36	1150
34	36	160
35	36	22
36	36	13
37	36	1
38	36	0
39	36	0
40	36	0
41	36	0
42	36	0
43	36	0
44	36	0
45	36	0
46	36	0
47	36	0
48	36	0
49	36	0
50	36	0
10	37	0
11	37	0
12	37	0
13	37	0
14	37	0
15	37	0
16	37	1
17	37	1
18	37	1
19	37	2
20	37	0
21	37	2
22	37	5
23	37	9
24	37	23
25	37	50
26	37	39
27	37	88
28	37	260
29	37	1090
30	37	1691
31	37	1536
32	37	784
33	37	314
34	37	120
35	37	29
36	37	7
37	37	1
38	37	0
39	37	0
40	37	0
41	37	0
42	37	0
43	37	0
44	37	0
45	37	0
46	37	0
47	37	0
48	37	0
49	37	0
50	37	0
10	38	0
11	38	0
12	38	0
13	38	0
14	38	0
15	38	1
16	38	0
17	38	0
18	38	2
19	38	1
20	38	0
21	38	3
22	38	3
23	38	5
24	38	25
25	38	17
26	38	51
27	38	65
28	38	152
29	38	286
30	38	912
31	38	1363
32	38	1645
33	38	967
34	38	237
35	38	46
36	38	19
37	38	10
38	38	2
39	38	0
40	38	0
41	38	0
42	38	0
43	38	0
44	38	0
45	38	0
46	38	0
47	38	0
48	38	0
49	38	0
50	38	0
10	39	0
11	39	0
12	39	0
13	39	0
14	39	0
15	39	0
16	39	1
17	39	0
18	39	1
19	39	0
20	39	5
21	39	3
22	39	4
23	39	12
24	39	24
25	39	38
26	39	55
27	39	98
28	39	169
29	39	896
30	39	2369
31	39	3669
32	39	2766
33	39	1127
34	39	219
35	39	48
36	39	14
37	39	7
38	39	1
39	39	1
40	39	0
41	39	0
42	39	0
43	39	0
44	39	0
45	39	0
46	39	0
47	39	0
48	39	0
49	39	0
50	39	0
10	40	0
11	40	0
12	40	0
13	40	0
14	40	0
15	40	0
16	40	1
17	40	1
18	40	1
19	40	2
20	40	3
21	40	1
22	40	6
23	40	11
24	40	17
25	40	34
26	40	73
27	40	101
28	40	340
29	40	990
30	40	1811
31	40	1771
32	40	868
33	40	335
34	40	139
35	40	27
36	40	6
37	40	4
38	40	0
39	40	0
40	40	0
41	40	0
42	40	0
43	40	0
44	40	0
45	40	0
46	40	0
47	40	0
48	40	0
49	40	0
50	40	0
10	41	0
11	41	0
12	41	0
13	41	0
14	41	0
15	41	0
16	41	2
17	41	0
18	41	0
19	41	1
20	41	3
21	41	1
22	41	5
23	41	9
24	41	16
25	41	30
26	41	36
27	41	67
28	41	132
29	41	312
30	41	796
31	41	1162
32	41	1311
33	41	1006
34	41	261
35	41	26
36	41	8
37	41	4
38	41	1
39	41	0
40	41	0
41	41	0
42	41	0
43	41	0
44	41	0
45	41	0
46	41	0
47	41	0
48	41	0
49	41	0
50	41	0
10	42	0
11	42	0
12	42	0
13	42	0
14	42	0
15	42	0
16	42	1
17	42	1
18	42	1
19	42	3
20	42	0
21	42	4
22	42	2
23	42	4
24	42	36
25	42	42
26	42	87
27	42	102
28	42	138
29	42	783
30	42	2354
31	42	3089
32	42	2622
33	42	1097
34	42	197
35	42	63
36	42	20
37	42	4
38	42	2
39	42	1
40	42	0
41	42	0
42	42	0
43	42	0
44	42	0
45	42	0
46	42	0
47	42	0
48	42	0
49	42	0
50	42	0
10	43	0
11	43	0
12	43	0
13	43	0
14	43	0
15	43	3
16	43	1
17	43	3
18	43	0
19	43	3
20	43	0
21	43	2
22	43	4
23	43	8
24	43	21
25	43	29
26	43	48
27	43	90
28	43	302
29	43	1115
30	43	2058
31	43	1942
32	43	929
33	43	377
34	43	177
35	43	44
36	43	3
37	43	0
38	43	0
39	43	0
40	43	0
41	43	0
42	43	0
43	43	0
44	43	0
45	43	0
46	43	0
47	43	0
48	43	0
49	43	0
50	43	0
10	44	0
11	44	0
12	44	0
13	44	0
14	44	0
15	44	1
16	44	2
17	44	2
18	44	5
19	44	3
20	44	2
21	44	0
22	44	6
23	44	6
24	44	25
25	44	31
26	44	44
27	44	88
28	44	149
29	44	333
30	44	838
31	44	1253
32	44	1390
33	44	1099
34	44	247
35	44	66
36	44	16
37	44	3
38	44	1
39	44	0
40	44	0
41	44	0
42	44	0
43	44	0
44	44	0
45	44	0
46	44	0
47	44	0
48	44	0
49	44	0
50	44	0
10	45	0
11	45	0
12	45	0
13	45	0
14	45	0
15	45	2
16	45	1
17	45	1
18	45	3
19	45	1
20	45	1
21	45	3
22	45	9
23	45	11
24	45	21
25	45	33
26	45	68
27	45	127
28	45	182
29	45	876
30	45	2186
31	45	3205
32	45	2776
33	45	1298
34	45	208
35	45	47
36	45	11
37	45	2
38	45	5
39	45	0
40	45	0
41	45	0
42	45	0
43	45	0
44	45	0
45	45	0
46	45	0
47	45	0
48	45	0
49	45	0
50	45	0
10	46	0
11	46	0
12	46	0
13	46	0
14	46	0
15	46	0
16	46	2
17	46	1
18	46	1
19	46	0
20	46	3
21	46	2
22	46	1
23	46	6
24	46	15
25	46	39
26	46	60
27	46	87
28	46	283
29	46	1021
30	46	1752
31	46	1716
32	46	961
33	46	335
34	46	108
35	46	45
36	46	9
37	46	3
38	46	0
39	46	0
40	46	0
41	46	0
42	46	0
43	46	0
44	46	0
45	46	0
46	46	0
47	46	0
48	46	0
49	46	0
50	46	0
10	47	0
11	47	0
12	47	0
13	47	0
14	47	0
15	47	0
16	47	0
17	47	2
18	47	0
19	47	2
20	47	1
21	47	2
22	47	5
23	47	9
24	47	8
25	47	33
26	47	57
27	47	75
28	47	143
29	47	290
30	47	919
31	47	1294
32	47	1479
33	47	972
34	47	298
35	47	46
36	47	11
37	47	2
38	47	0
39	47	0
40	47	0
41	47	0
42	47	0
43	47	0
44	47	0
45	47	0
46	47	0
47	47	0
48	47	0
49	47	0
50	47	0
10	48	0
11	48	0
12	48	0
13	48	0
14	48	0
15	48	1
16	48	0
17	48	1
18	48	1
19	48	2
20	48	1
21	48	3
22	48	10
23	48	9
24	48	18
25	48	59
26	48	62
27	48	113
28	48	171
29	48	946
30	48	2481
31	48	3404
32	48	2624
33	48	1040
34	48	196
35	48	229
36	48	256
37	48	21
38	48	2
39	48	0
40	48	0
41	48	0
42	48	0
43	48	0
44	48	0
45	48	0
46	48	0
47	48	0
48	48	0
49	48	0
50	48	0
10	49	0
11	49	0
12	49	0
13	49	0
14	49	0
15	49	1
16	49	0
17	49	0
18	49	1
19	49	0
20	49	3
21	49	2
22	49	7
23	49	9
24	49	23
25	49	38
26	49	47
27	49	84
28	49	342
29	49	1075
30	49	2008
31	49	1766
32	49	837
33	49	307
34	49	149
35	49	274
36	49	251
37	49	23
38	49	0
39	49	0
40	49	0
41	49	0
42	49	0
43	49	0
44	49	0
45	49	0
46	49	0
47	49	0
48	49	0
49	49	0
50	49	0
10	50	0
11	50	0
12	50	0
13	50	0
14	50	0
15	50	0
16	50	1
17	50	1
18	50	1
19	50	0
20	50	2
21	50	2
22	50	3
23	50	13
24	50	30
25	50	39
26	50	49
27	50	93
28	50	210
29	50	385
30	50	1091
31	50	1488
32	50	1512
33	50	1173
34	50	388
35	50	68
36	50	16
37	50	5
38	50	0
39	50	1
40	50	0
41	50	0
42	50	0
43	50	0
44	50	0
45	50	0
46	50	0
47	50	0
48	50	0
49	50	0
50	50	0
