# Created by: riboviz
# Date: 2026-03-12 09:30:19.175881
# File: /panfs/accrepfs.vampire/home/copea1/riboviz/rscripts/generate_stats_figs.R
# Version: commit 03b0bd34ede443b51056ae76c0163ac8fc3b4ac5 date 2025-10-21 14:29:00 GMT
ReadLen	Pos	Counts
13	27	0
14	27	0
15	27	4
16	27	1
17	27	7
18	27	2
19	27	5
20	27	6
21	27	10
22	27	32
23	27	35
24	27	47
25	27	76
26	27	83
27	27	99
28	27	185
29	27	1236
30	27	2829
31	27	4291
32	27	3121
33	27	1109
34	27	193
35	27	53
36	27	11
37	27	6
38	27	2
39	27	0
40	27	1
41	27	0
42	27	0
43	27	0
44	27	0
45	27	0
46	27	0
47	27	0
48	27	0
49	27	0
50	27	0
10	28	0
11	28	0
12	28	0
13	28	0
14	28	0
15	28	1
16	28	2
17	28	1
18	28	5
19	28	9
20	28	13
21	28	18
22	28	32
23	28	39
24	28	52
25	28	45
26	28	73
27	28	92
28	28	426
29	28	1401
30	28	2475
31	28	2250
32	28	946
33	28	307
34	28	116
35	28	22
36	28	7
37	28	2
38	28	0
39	28	0
40	28	0
41	28	0
42	28	0
43	28	0
44	28	0
45	28	0
46	28	0
47	28	0
48	28	0
49	28	0
50	28	0
10	29	0
11	29	0
12	29	0
13	29	0
14	29	0
15	29	0
16	29	3
17	29	2
18	29	3
19	29	7
20	29	8
21	29	10
22	29	21
23	29	31
24	29	41
25	29	54
26	29	51
27	29	73
28	29	184
29	29	445
30	29	1484
31	29	1725
32	29	1849
33	29	1121
34	29	278
35	29	27
36	29	9
37	29	0
38	29	1
39	29	1
40	29	0
41	29	0
42	29	0
43	29	0
44	29	0
45	29	0
46	29	0
47	29	0
48	29	0
49	29	0
50	29	0
10	30	0
11	30	0
12	30	0
13	30	0
14	30	0
15	30	2
16	30	5
17	30	1
18	30	3
19	30	4
20	30	11
21	30	20
22	30	34
23	30	38
24	30	52
25	30	63
26	30	83
27	30	156
28	30	211
29	30	1355
30	30	3015
31	30	4326
32	30	3036
33	30	987
34	30	143
35	30	30
36	30	12
37	30	4
38	30	4
39	30	0
40	30	0
41	30	0
42	30	0
43	30	0
44	30	0
45	30	0
46	30	0
47	30	0
48	30	0
49	30	0
50	30	0
10	31	0
11	31	0
12	31	0
13	31	0
14	31	0
15	31	0
16	31	2
17	31	4
18	31	3
19	31	9
20	31	9
21	31	16
22	31	27
23	31	33
24	31	37
25	31	54
26	31	58
27	31	102
28	31	462
29	31	1311
30	31	2359
31	31	2021
32	31	819
33	31	350
34	31	159
35	31	40
36	31	11
37	31	2
38	31	0
39	31	0
40	31	1
41	31	0
42	31	0
43	31	0
44	31	0
45	31	0
46	31	0
47	31	0
48	31	0
49	31	0
50	31	0
10	32	0
11	32	0
12	32	0
13	32	0
14	32	0
15	32	1
16	32	1
17	32	1
18	32	1
19	32	7
20	32	4
21	32	15
22	32	14
23	32	26
24	32	45
25	32	56
26	32	53
27	32	68
28	32	220
29	32	428
30	32	1055
31	32	1438
32	32	1427
33	32	922
34	32	289
35	32	61
36	32	22
37	32	6
38	32	6
39	32	1
40	32	1
41	32	0
42	32	0
43	32	0
44	32	0
45	32	0
46	32	0
47	32	0
48	32	0
49	32	0
50	32	0
10	33	0
11	33	0
12	33	0
13	33	0
14	33	0
15	33	0
16	33	0
17	33	4
18	33	5
19	33	3
20	33	10
21	33	20
22	33	30
23	33	42
24	33	52
25	33	60
26	33	97
27	33	110
28	33	194
29	33	1090
30	33	2721
31	33	3598
32	33	2686
33	33	911
34	33	153
35	33	46
36	33	13
37	33	8
38	33	4
39	33	1
40	33	1
41	33	0
42	33	0
43	33	0
44	33	0
45	33	0
46	33	0
47	33	0
48	33	0
49	33	0
50	33	0
10	34	0
11	34	0
12	34	0
13	34	0
14	34	0
15	34	1
16	34	2
17	34	1
18	34	1
19	34	3
20	34	9
21	34	20
22	34	16
23	34	45
24	34	50
25	34	65
26	34	75
27	34	102
28	34	305
29	34	1327
30	34	2436
31	34	2205
32	34	1112
33	34	373
34	34	130
35	34	28
36	34	2
37	34	0
38	34	0
39	34	1
40	34	0
41	34	0
42	34	0
43	34	0
44	34	0
45	34	0
46	34	0
47	34	0
48	34	0
49	34	0
50	34	0
10	35	0
11	35	0
12	35	0
13	35	0
14	35	0
15	35	0
16	35	2
17	35	1
18	35	2
19	35	4
20	35	3
21	35	14
22	35	22
23	35	44
24	35	39
25	35	40
26	35	64
27	35	71
28	35	161
29	35	336
30	35	1121
31	35	1574
32	35	1606
33	35	1000
34	35	293
35	35	42
36	35	7
37	35	2
38	35	1
39	35	1
40	35	0
41	35	0
42	35	0
43	35	0
44	35	0
45	35	0
46	35	0
47	35	0
48	35	0
49	35	0
50	35	0
10	36	0
11	36	0
12	36	0
13	36	0
14	36	0
15	36	2
16	36	3
17	36	4
18	36	8
19	36	4
20	36	7
21	36	11
22	36	28
23	36	27
24	36	52
25	36	49
26	36	74
27	36	114
28	36	175
29	36	993
30	36	2913
31	36	4560
32	36	3169
33	36	1681
34	36	205
35	36	47
36	36	23
37	36	5
38	36	3
39	36	1
40	36	0
41	36	0
42	36	0
43	36	0
44	36	0
45	36	0
46	36	0
47	36	0
48	36	0
49	36	0
50	36	0
10	37	0
11	37	0
12	37	0
13	37	0
14	37	0
15	37	1
16	37	0
17	37	3
18	37	7
19	37	6
20	37	3
21	37	16
22	37	20
23	37	29
24	37	40
25	37	58
26	37	64
27	37	91
28	37	305
29	37	1506
30	37	2457
31	37	2043
32	37	962
33	37	401
34	37	161
35	37	45
36	37	4
37	37	4
38	37	0
39	37	0
40	37	0
41	37	0
42	37	1
43	37	0
44	37	0
45	37	0
46	37	0
47	37	0
48	37	0
49	37	0
50	37	0
10	38	0
11	38	0
12	38	0
13	38	0
14	38	0
15	38	0
16	38	2
17	38	2
18	38	1
19	38	4
20	38	6
21	38	15
22	38	21
23	38	17
24	38	41
25	38	42
26	38	56
27	38	64
28	38	198
29	38	395
30	38	1283
31	38	1941
32	38	2084
33	38	1213
34	38	315
35	38	64
36	38	11
37	38	12
38	38	8
39	38	1
40	38	2
41	38	0
42	38	0
43	38	0
44	38	0
45	38	0
46	38	0
47	38	0
48	38	0
49	38	0
50	38	0
10	39	0
11	39	0
12	39	0
13	39	0
14	39	0
15	39	0
16	39	2
17	39	3
18	39	2
19	39	6
20	39	11
21	39	19
22	39	32
23	39	44
24	39	40
25	39	40
26	39	82
27	39	132
28	39	225
29	39	1239
30	39	3498
31	39	5074
32	39	3603
33	39	1491
34	39	289
35	39	42
36	39	17
37	39	2
38	39	3
39	39	1
40	39	0
41	39	0
42	39	0
43	39	0
44	39	0
45	39	0
46	39	0
47	39	0
48	39	0
49	39	0
50	39	0
10	40	0
11	40	0
12	40	0
13	40	0
14	40	0
15	40	2
16	40	1
17	40	5
18	40	3
19	40	3
20	40	5
21	40	19
22	40	19
23	40	38
24	40	43
25	40	66
26	40	78
27	40	102
28	40	369
29	40	1388
30	40	2701
31	40	2374
32	40	1073
33	40	406
34	40	174
35	40	34
36	40	10
37	40	3
38	40	0
39	40	0
40	40	0
41	40	0
42	40	0
43	40	0
44	40	0
45	40	0
46	40	0
47	40	0
48	40	0
49	40	0
50	40	0
10	41	0
11	41	0
12	41	0
13	41	0
14	41	0
15	41	3
16	41	4
17	41	4
18	41	4
19	41	3
20	41	11
21	41	10
22	41	20
23	41	24
24	41	34
25	41	46
26	41	45
27	41	64
28	41	202
29	41	388
30	41	1027
31	41	1548
32	41	1618
33	41	1202
34	41	341
35	41	59
36	41	15
37	41	2
38	41	3
39	41	3
40	41	0
41	41	0
42	41	0
43	41	0
44	41	0
45	41	0
46	41	0
47	41	0
48	41	0
49	41	0
50	41	0
10	42	0
11	42	0
12	42	0
13	42	0
14	42	0
15	42	3
16	42	1
17	42	5
18	42	1
19	42	2
20	42	7
21	42	21
22	42	31
23	42	23
24	42	51
25	42	69
26	42	79
27	42	142
28	42	193
29	42	1052
30	42	3513
31	42	4412
32	42	3441
33	42	1314
34	42	343
35	42	89
36	42	18
37	42	6
38	42	2
39	42	0
40	42	0
41	42	0
42	42	0
43	42	0
44	42	0
45	42	0
46	42	0
47	42	0
48	42	0
49	42	0
50	42	0
10	43	0
11	43	0
12	43	0
13	43	0
14	43	0
15	43	1
16	43	0
17	43	1
18	43	5
19	43	4
20	43	5
21	43	13
22	43	25
23	43	43
24	43	63
25	43	57
26	43	60
27	43	109
28	43	388
29	43	1618
30	43	3001
31	43	2567
32	43	1194
33	43	468
34	43	276
35	43	44
36	43	8
37	43	5
38	43	2
39	43	0
40	43	0
41	43	0
42	43	0
43	43	0
44	43	0
45	43	0
46	43	0
47	43	0
48	43	0
49	43	0
50	43	0
10	44	0
11	44	0
12	44	0
13	44	0
14	44	0
15	44	1
16	44	2
17	44	4
18	44	2
19	44	1
20	44	3
21	44	12
22	44	18
23	44	39
24	44	43
25	44	47
26	44	66
27	44	82
28	44	226
29	44	418
30	44	1180
31	44	1679
32	44	1802
33	44	1292
34	44	335
35	44	89
36	44	18
37	44	4
38	44	0
39	44	1
40	44	1
41	44	0
42	44	0
43	44	0
44	44	0
45	44	0
46	44	0
47	44	0
48	44	0
49	44	0
50	44	0
10	45	0
11	45	0
12	45	0
13	45	0
14	45	0
15	45	0
16	45	4
17	45	7
18	45	1
19	45	6
20	45	10
21	45	8
22	45	38
23	45	48
24	45	49
25	45	73
26	45	83
27	45	167
28	45	239
29	45	1139
30	45	3357
31	45	4477
32	45	3686
33	45	1627
34	45	283
35	45	61
36	45	16
37	45	2
38	45	0
39	45	0
40	45	1
41	45	0
42	45	0
43	45	0
44	45	0
45	45	0
46	45	0
47	45	0
48	45	0
49	45	0
50	45	0
10	46	0
11	46	0
12	46	0
13	46	0
14	46	0
15	46	2
16	46	2
17	46	3
18	46	7
19	46	8
20	46	7
21	46	18
22	46	24
23	46	37
24	46	52
25	46	60
26	46	81
27	46	114
28	46	404
29	46	1429
30	46	2672
31	46	2363
32	46	1198
33	46	393
34	46	146
35	46	38
36	46	10
37	46	2
38	46	0
39	46	0
40	46	2
41	46	0
42	46	0
43	46	0
44	46	0
45	46	0
46	46	0
47	46	0
48	46	0
49	46	0
50	46	0
10	47	0
11	47	0
12	47	0
13	47	0
14	47	0
15	47	0
16	47	3
17	47	2
18	47	3
19	47	1
20	47	10
21	47	14
22	47	5
23	47	46
24	47	42
25	47	48
26	47	63
27	47	98
28	47	221
29	47	467
30	47	1313
31	47	1760
32	47	2007
33	47	1231
34	47	341
35	47	68
36	47	13
37	47	8
38	47	0
39	47	2
40	47	0
41	47	0
42	47	0
43	47	0
44	47	0
45	47	0
46	47	0
47	47	0
48	47	0
49	47	0
50	47	0
10	48	0
11	48	0
12	48	0
13	48	0
14	48	0
15	48	2
16	48	7
17	48	1
18	48	1
19	48	2
20	48	10
21	48	16
22	48	33
23	48	50
24	48	58
25	48	57
26	48	92
27	48	129
28	48	233
29	48	1297
30	48	3708
31	48	4870
32	48	3393
33	48	1287
34	48	249
35	48	433
36	48	479
37	48	42
38	48	2
39	48	0
40	48	0
41	48	0
42	48	0
43	48	0
44	48	0
45	48	0
46	48	0
47	48	0
48	48	0
49	48	0
50	48	0
10	49	0
11	49	0
12	49	0
13	49	0
14	49	0
15	49	0
16	49	0
17	49	5
18	49	2
19	49	7
20	49	6
21	49	18
22	49	28
23	49	29
24	49	49
25	49	50
26	49	77
27	49	99
28	49	429
29	49	1612
30	49	2725
31	49	2331
32	49	1050
33	49	428
34	49	289
35	49	532
36	49	470
37	49	30
38	49	4
39	49	0
40	49	0
41	49	0
42	49	0
43	49	0
44	49	0
45	49	0
46	49	0
47	49	0
48	49	0
49	49	0
50	49	0
10	50	0
11	50	0
12	50	0
13	50	0
14	50	0
15	50	1
16	50	3
17	50	2
18	50	1
19	50	3
20	50	3
21	50	17
22	50	40
23	50	29
24	50	42
25	50	44
26	50	67
27	50	91
28	50	257
29	50	465
30	50	1424
31	50	1950
32	50	1944
33	50	1550
34	50	634
35	50	124
36	50	10
37	50	5
38	50	1
39	50	0
40	50	0
41	50	0
42	50	0
43	50	0
44	50	0
45	50	0
46	50	0
47	50	0
48	50	0
49	50	0
50	50	0
