# Created by: riboviz
# Date: 2026-03-12 12:44:13.526794
# File: /panfs/accrepfs.vampire/home/copea1/riboviz/rscripts/generate_stats_figs.R
# Version: commit 03b0bd34ede443b51056ae76c0163ac8fc3b4ac5 date 2025-10-21 14:29:00 GMT
gene	Ct_fr0	Ct_fr1	Ct_fr2	pval_fr0vs1	pval_fr0vs2	pval_fr0vsboth
YEL042W	900	373	593	2.93919570447219e-28	1.38816602892575e-10	1.3237144059855e-34
YEL040W	2411	895	1490	8.1708747611164e-50	1.0245974600069e-18	1.50350094584477e-62
YEL038W	239	105	159	6.3454761989588e-10	0.000278379550137133	8.26124192190488e-12
YEL037C	1019	409	637	7.12476703814901e-26	7.02046962472605e-09	2.03201581016889e-30
YEL036C	411	153	237	4.9903174105119e-17	7.32593091782071e-08	4.41667160854781e-22
YEL034W	8392	3354	5001	1.85023975484154e-22	6.82149540182496e-11	2.52238705423815e-30
YEL032W	585	227	346	4.24306129378357e-28	6.49245723901602e-13	1.69023974067386e-37
YEL031W	3103	1225	2054	5.63882112736985e-87	8.12757732370318e-24	2.16410353975805e-98
YEL029C	116	53	68	3.08235060325905e-06	0.00110787719920001	4.15860279343525e-08
YEL027W	3505	1299	2107	6.32425498633789e-23	1.49794805022715e-11	1.60596343918754e-31
YEL026W	1529	575	989	1.26888614629655e-17	1.86969748736658e-06	1.05075601001797e-20
YEL025C	91	33	49	2.00582752648674e-07	0.000169839656151567	4.75388277986686e-10
YEL024W	204	69	109	9.54136488547813e-13	9.03207830592771e-06	5.71097439976851e-16
YEL022W	684	239	414	1.39498493380617e-35	4.06121339726846e-12	2.04477413401415e-42
YEL020W-A	120	48	89	1.38918421487495e-05	0.0216042402807984	5.59058843666033e-06
YEL018W	64	28	40	0.000160434780789766	0.0106499529097893	1.50796502315421e-05
YEL017C-A	1196	338	705	1.97921817140211e-08	0.00259050634408001	2.30486363150478e-09
YEL017W	214	86	145	2.50344515906991e-12	0.000518882739417998	2.96220471041892e-13
YEL016C	37	16	27	0.00282145085886194	0.116946004792426	0.0025638994983604
YEL015W	274	93	194	7.88167903468201e-18	0.000336744080283515	1.73112893271885e-17
YEL013W	774	283	460	1.19118183597094e-34	4.65220000109165e-13	5.74231270066185e-43
YEL012W	100	42	69	1.02577556157608e-05	0.0164532935417297	3.09011257527424e-06
YEL011W	53	30	46	0.0057754644855232	0.208555054488954	0.00914660522714731
YEL009C	415	186	313	1.38156253319265e-14	0.00111072285347127	2.29074360606017e-14
YEL007W	445	161	269	1.28197872505499e-22	7.04326987370717e-09	7.05615693522036e-28
YEL006W	49	27	37	0.00483414090168824	0.108675690703285	0.00344714516944476
YEL004W	57	21	34	8.04775416221615e-05	0.0103551942796408	8.38773136668503e-06
YEL003W	177	66	123	3.1482151732871e-08	0.00302322571709535	4.04061405581038e-09
YEL002C	1378	520	843	1.08511806369299e-36	5.78320523715964e-13	1.9177094757222e-44
YEL001C	728	287	508	1.66947518095704e-20	3.0175038139947e-05	4.50074490979828e-21
YER001W	596	225	354	1.39916335338064e-27	7.52409894697006e-11	2.00790708564412e-34
YER002W	362	142	241	1.000902557604e-12	2.81815225473341e-05	2.60067933112169e-15
YER003C	2279	915	1429	6.12962371933098e-40	6.40465715328904e-15	1.21081162539354e-49
YER004W	486	168	300	3.54186635610581e-17	5.56175239694061e-07	4.58083558954298e-21
YER005W	126	44	87	9.91022548459166e-10	0.0120574987415991	2.65971887837569e-09
YER006W	1311	505	732	3.63034132628841e-37	5.82601406806023e-17	4.79926979515008e-50
YER007W	53	12	20	4.30604299415447e-07	0.000111429205975637	5.64585994717182e-10
YER007C-A	478	210	292	2.22380025733602e-13	4.38538872058197e-07	4.07668814530857e-18
YER008C	318	111	168	4.37659077305341e-21	1.40768906657608e-11	5.34462018739542e-30
YER009W	1489	687	937	6.2700733133201e-15	1.4986909463788e-07	5.68216309410096e-20
YER010C	118	35	70	2.48685740563259e-09	0.000498640041844871	5.14967090679311e-11
YER011W	165	53	84	3.1095032168273e-10	2.2933045930067e-06	1.33005183274996e-14
YER012W	761	281	480	3.20831705872372e-20	1.15181115403501e-06	5.52926255770371e-23
YER013W	194	94	116	1.33643118729995e-08	9.89307676725686e-06	1.82530330226257e-12
YER014W	127	40	75	4.11851777541059e-09	0.00107184259568144	2.10620234492139e-10
YER016W	179	85	121	1.3839995043092e-06	0.00412904627525941	1.09675939024167e-07
YER017C	321	120	179	1.27700791963466e-17	3.86749143132185e-09	3.79375414106524e-24
YER018C	55	19	38	3.88510327983195e-05	0.0276509134236491	1.66808448300234e-05
YER019W	239	82	127	7.0816047868993e-15	6.43484624527656e-08	2.25553328339518e-20
YER019C-A	616	193	402	1.94756329943382e-11	0.0113426406243004	1.65144166824526e-10
YER020W	113	45	56	2.59514100589313e-08	4.78554308536772e-05	1.94069689195213e-11
YER021W	1418	498	851	2.42518313923005e-46	3.42067388162954e-18	4.3877904704694e-59
YER022W	222	110	155	1.16396748429918e-08	0.00105679577038784	4.58670713615157e-10
YER023W	1514	607	940	2.0167506607931e-29	5.66688602108329e-11	4.81770992564177e-36
YER025W	2512	1029	1547	2.89678868754749e-48	2.02840496391226e-17	1.39314360272904e-59
YER026C	1041	379	619	3.28495491212618e-24	8.11695328347104e-11	1.14063732433177e-31
YER027C	405	163	277	2.11471313467941e-15	0.000220845620742871	4.71791432556838e-16
YER028C	49	18	36	0.000172801503788865	0.0713585540619396	0.000180680150340606
YER029C	132	46	84	1.30554083269892e-08	0.00210831799236052	1.2695854327536e-09
YER030W	201	86	123	7.64424772213119e-09	0.000301793118073116	6.53337344272868e-11
YER031C	612	239	367	2.03460501971607e-18	4.7874266536514e-08	1.92915304401655e-23
YER032W	154	48	96	9.8755253145321e-13	0.000389092476190129	9.79564345891892e-14
YER033C	55	13	27	7.76536145127949e-08	0.00100273270557331	1.88316577549409e-09
YER034W	78	35	42	0.000250893182830556	0.000724744662313719	1.22377715298053e-06
YER035W	100	33	59	1.91450618375404e-06	0.00554906013516468	2.06443167138102e-07
YER036C	2981	1177	1926	1.77625287606981e-56	1.91524884557323e-19	8.66684350824525e-69
YER037W	58	27	41	0.00036194419111264	0.0487719970479344	0.00018411042885746
YER040W	130	35	84	4.63833534866613e-12	0.00244724018375258	4.87024628630167e-12
YER042W	465	164	283	3.2931343789368e-16	2.70940342645595e-06	2.1725250522661e-19
YER043C	6739	2760	3990	3.12975131668045e-53	7.84711228989027e-23	1.14940632126967e-70
YER044C	133	51	103	4.54156600123648e-06	0.0515513964291209	8.90695177101081e-06
YER045C	41	22	23	0.00674550733138924	0.0154041439170005	0.000530259356583855
YER047C	103	44	88	1.81445882109317e-06	0.141965887826602	2.75693102761856e-05
YER048C	542	185	322	1.55552803032994e-25	1.05865165061215e-08	6.56780174401699e-30
YER048W-A	213	72	141	1.76523654453306e-08	0.00515945486467158	5.58678960436018e-09
YER049W	1158	431	622	4.97521000475306e-41	3.89016132656835e-19	5.85468660947397e-56
YER050C	154	51	114	1.03720075406434e-08	0.0309126233966682	6.30694822631406e-08
YER051W	53	24	30	0.000418550690464051	0.00681162226695829	2.00969349306694e-05
YER052C	1592	662	963	5.86632037163368e-40	7.21114793610036e-17	3.26033240729398e-52
YER053C	34	7	34	4.59789037865299e-05	0.496147994027795	0.00278357905570244
YER055C	2854	1136	1847	1.62838230307444e-35	1.93794375262053e-12	8.31526267475678e-43
YER056C	1686	601	1055	1.48044256440225e-48	4.05224286727989e-14	3.50995994570336e-55
YER056C-A	5680	2035	3178	1.75762246629927e-18	6.40891353336542e-06	1.32247408763311e-20
YER057C	593	225	366	2.29655569280013e-13	8.95324885044615e-06	1.81433433002216e-16
YER059W	120	34	90	2.53506862475241e-10	0.0384870452392047	8.18463566540949e-09
YER060W	99	31	63	4.40261731579096e-08	0.000955961365792618	1.13333217903312e-09
YER060W-A	147	58	107	4.01141308769781e-06	0.0301533409504231	3.64121637204683e-06
YER061C	86	31	68	4.58820606450166e-07	0.0581120496053656	2.30727388696416e-06
YER062C	415	165	244	9.14052253884297e-14	1.01822150814344e-06	5.47605229296445e-18
YER063W	326	127	173	1.5768530739608e-13	3.25871600193471e-07	2.13854510623829e-18
YER064C	668	255	458	2.00207756443577e-26	1.19018703313552e-07	4.51705436565101e-29
YER068W	295	122	225	1.12254631039792e-14	0.00328497434315503	1.2294586489674e-13
YER069W	184	84	130	1.22211816629321e-08	0.00434441521757385	3.33228445462088e-09
YER070W	3026	1123	1713	8.49153740943996e-84	6.70160339504779e-34	8.5524829459816e-110
YER071C	64	36	52	0.0114349228787669	0.114842121051637	0.0069768933515109
YER072W	3208	1102	1818	4.16078206190884e-18	7.87210612564717e-07	1.36169149355529e-21
YER073W	2097	788	1239	4.10406283566723e-49	5.69781527681981e-18	5.37630318431452e-61
YER074W	9042	3801	5320	1.50671181928286e-17	1.13418737725673e-10	6.82581261909168e-26
YER074W-A	238	89	129	3.23090435873609e-09	3.35420146555992e-05	2.20931878105868e-12
YER075C	134	52	83	7.41725902528883e-09	0.000625850187355674	1.62468064881354e-10
YER077C	74	37	43	0.000460501715661487	0.00650210023940375	2.07215261387013e-05
YER078C	150	65	82	1.23852013115325e-08	5.55677099589847e-05	1.23675402965249e-11
YER079W	64	23	30	8.66655213793897e-05	0.000595083780196141	3.76656607515929e-07
YER080W	719	298	450	5.45438615673935e-28	3.81505391416054e-10	8.4409906585208e-34
YER081W	258	97	172	9.63651306521177e-14	2.61513947626958e-05	3.80867989714939e-16
YER082C	341	137	233	1.45285617158161e-17	3.63957864205705e-05	8.1495956586611e-19
YER083C	378	148	232	6.38188010819142e-15	5.866309637097e-06	6.18696619334139e-18
YER086W	1514	592	958	3.95101564870527e-42	8.82689231387947e-16	1.57088479004324e-52
YER087W	77	52	51	0.0190094317285587	0.0114523916723583	0.00105011048080918
YER087C-B	338	143	232	5.04249805911672e-08	0.00885062800724342	2.62546925819681e-08
YER088C	390	133	232	4.68662309191332e-22	1.84761034634424e-08	7.09804489803778e-27
YER089C	501	148	294	9.73057118619073e-29	1.35792217118091e-09	1.28319878892245e-33
YER090W	1838	703	1189	3.8017085777301e-48	4.08733523718933e-14	7.25069027018398e-55
YER091C	4539	1786	2769	1.11393841593151e-78	2.31642768150832e-29	1.01324249452555e-99
YER092W	123	52	79	1.55373907163167e-05	0.00142745665049062	2.15565000143465e-07
YER093C	132	56	81	2.17775318112124e-08	0.000327965343123369	1.67829469744877e-10
YER094C	895	321	563	1.21025863178137e-21	3.73217900527426e-09	1.83367134046095e-27
YER095W	176	66	114	5.32695469842014e-11	0.000531604788633697	2.9804329051044e-12
YER099C	298	109	194	6.48064796089941e-17	1.13420084820451e-05	4.52164952482605e-19
YER100W	348	110	203	1.12025432891089e-16	2.27967964395623e-06	7.43503051466757e-20
YER101C	76	30	40	6.91393972770191e-06	0.000736598023165926	5.1307440167766e-08
YER102W	17160	5976	8987	2.15463591299393e-32	1.1677962274416e-17	6.98112062734692e-47
YER103W	159	60	86	1.08782911875753e-10	3.21121516433644e-06	7.98862023722513e-15
YER104W	37	21	21	0.0849165501528457	0.07889604939026	0.0244485402547433
YER105C	830	316	482	1.71647672445689e-39	6.07010649733707e-17	6.26302856889721e-52
YER107C	239	86	140	3.56083896942788e-13	1.31594291625057e-05	4.24034665017319e-16
YER110C	4867	1852	3033	3.25687209091854e-107	2.54069683057342e-36	1.07644736930391e-131
YER111C	163	75	121	3.38077512462059e-08	0.00700407599998786	1.3965533543489e-08
YER112W	208	116	140	4.68972763921943e-06	0.00171953562108676	9.86664493356153e-08
YER113C	159	77	120	7.90002933116249e-08	0.0220942557976612	1.44671921421005e-07
YER114C	466	181	274	3.86612904975199e-24	3.67058801150537e-10	8.99622784000328e-31
YER116C	45	15	23	0.000135873626935924	0.00783370811017845	9.20960206788984e-06
YER117W	7249	2741	4566	8.59105711304147e-21	6.20232328285182e-09	1.70771375984727e-26
YER118C	298	96	165	1.90836607035329e-17	4.96660047871303e-07	2.42125832494837e-21
YER119C	164	70	108	7.80424416537309e-09	0.00249120808429121	1.08742706271232e-09
YER120W	1871	777	1120	8.91940016596407e-27	2.64186604992724e-12	1.20294685383679e-35
YER122C	944	397	559	1.18281430596069e-28	1.29523298200215e-13	7.88538845238807e-39
YER123W	168	57	113	9.94992026471210e-12	0.000813128468744823	1.57800080397842e-12
YER124C	1230	397	818	3.86204600326791e-44	7.12457449014103e-11	5.06035136545958e-47
YER125W	1167	416	697	6.93464303005868e-51	8.24625857912068e-17	8.53192912538253e-61
YER126C	608	215	356	1.90462370434417e-21	2.92629511876839e-09	1.92950705742913e-27
YER127W	310	108	175	1.23648056020673e-16	1.03829188013111e-07	1.43432821067166e-21
YER129W	152	54	91	1.56270619219709e-11	0.000109395852813843	1.34343231189535e-13
YER130C	130	45	68	3.86634540751043e-10	2.58195459611748e-05	2.76981157874749e-13
YER131W	3087	1072	1403	3.19201266792422e-17	8.86262816059188e-11	9.92438706697755e-26
YER132C	144	51	79	4.71181410146125e-11	1.7562832747999e-05	3.07721905063205e-14
YER133W	1038	422	744	2.5082966473172e-24	6.48560372282012e-05	3.27513417579615e-23
YER134C	120	51	91	9.85820738289146e-07	0.0348835103507565	1.69626499589224e-06
YER136W	934	409	645	3.65169412428376e-28	2.12364073502976e-09	6.63092175568861e-33
YER139C	53	20	26	0.00030108392410531	0.00137320714065756	2.76696272777901e-06
YER140W	49	19	51	0.000174963389156291	0.581754105903234	0.00860638457377632
YER141W	351	144	215	1.60678646400507e-16	1.1881471813579e-06	4.11883233096879e-20
YER142C	64	19	46	4.95449520683073e-06	0.0552694835166791	1.05371235237841e-05
YER143W	316	103	178	8.39822153343666e-18	3.72329936477991e-08	4.41076293198355e-23
YER144C	74	19	56	9.28099539064166e-09	0.0526178772726331	1.50433131783033e-07
YER145C	1271	507	815	1.69092155977921e-34	5.9290161519295e-14	4.99041311206873e-44
YER146W	272	117	163	1.15640769052115e-07	0.000587841040406999	1.32686591589953e-09
YER147C	51	25	53	0.001858997566303	0.544209472229163	0.0242534590553796
YER148W	406	137	261	1.55504824877083e-16	7.271117554991e-05	1.30887734541504e-17
YER149C	145	50	86	3.73872146197433e-10	0.000337515848466755	7.06716563020286e-12
YER151C	638	231	374	1.7375627430087e-31	4.97354195666777e-14	1.10111218616878e-41
YER152C	306	105	181	3.10572014519922e-16	1.72144744982834e-06	1.13125855575956e-19
YER154W	166	55	107	1.59422548229082e-11	0.000752094520008567	1.99189205247101e-12
YER155C	999	375	603	2.70952137867765e-48	2.16335522516969e-18	6.59658894030093e-61
YER156C	757	318	442	7.32001167323945e-24	1.52439411869748e-11	2.71985605920143e-32
YER157W	164	52	96	5.95481526097291e-13	1.57888149138527e-05	8.07509505614632e-16
YER159C	143	76	91	3.94765069707862e-05	0.00127725199069455	4.22773388209906e-07
YER161C	102	43	48	7.96654850446817e-06	5.96261435623649e-05	3.91361465280123e-09
YER162C	53	23	32	0.000491888212519299	0.0133803001401548	4.88484332506963e-05
YER163C	116	43	68	4.51503278157108e-08	0.000660512439089282	7.22280058970181e-10
YER164W	379	132	241	5.91903558192361e-23	1.14278804021105e-07	1.74957328117662e-26
YER165W	7264	2950	4321	2.42587892750952e-67	3.94980298599851e-27	1.12019791205733e-87
YER166W	578	227	387	3.51616582665443e-30	2.47043843728675e-08	7.07313325599363e-33
YER167W	135	43	81	4.42850350892811e-11	0.000241518362821335	8.71871641829658e-13
YER168C	242	93	173	3.56628556522716e-14	0.00153365079173442	7.52799824130213e-14
YER169W	125	56	84	9.72191028592323e-07	0.0101603977616692	2.77926097850211e-07
YER170W	92	19	39	1.79944366694713e-09	5.45756798924147e-05	2.4387144387485e-12
YER171W	231	70	123	1.75821965158962e-16	7.98102181852609e-08	1.37434250881439e-21
YER172C	402	157	236	2.35112248370524e-23	3.0992425972529e-10	3.10891678991179e-30
YER173W	42	21	25	0.00459445871287457	0.0220191963543009	0.000545598166551514
YER174C	126	46	97	1.65868411111419e-07	0.10533258374234	3.4864751365102e-06
YER175C	57	17	27	6.38212004688272e-06	0.000825987686298075	5.45570486684863e-08
YER176W	434	161	285	3.45343440751416e-24	1.78800999302072e-07	3.85843855196074e-27
YER177W	4225	1767	2559	7.58109989797337e-35	4.99451606924396e-17	3.35998668626126e-48
YER178W	4125	1360	2293	1.06521066825737e-52	3.4500073646059e-24	6.13234985180212e-72
YER182W	56	29	42	0.00380347062189934	0.117717111133111	0.00320283958879403
YER183C	137	69	97	7.12125768902104e-06	0.0234759862271702	3.84318275784531e-06
YFL062W	219	70	132	3.32776068102159e-13	0.000167169761271445	1.28831284831429e-14
YFL059W	50	16	31	8.07037003927943e-05	0.0260699637602852	2.66144558762209e-05
YFL049W	128	51	68	2.89336112405592e-08	0.000120191898831447	6.25762217700044e-11
YFL048C	740	276	456	7.71756215045798e-30	1.13460335467063e-08	3.98131512555725e-33
YFL047W	243	91	179	1.55003632725809e-14	0.00199856120663547	6.55023214430526e-14
YFL046W	97	39	55	2.30240731755643e-06	0.000523141384552948	1.36658269592571e-08
YFL045C	2034	829	1352	1.01130113059416e-28	5.60156504670272e-10	3.85500996650128e-34
YFL044C	232	77	130	9.54767452174138e-12	2.30077592764414e-05	1.19113080702091e-14
YFL042C	110	44	67	1.507065364517e-07	0.000878804624583101	2.70067208961191e-09
YFL041W	449	192	290	2.81413391955945e-19	3.07248512851523e-07	4.67701796352628e-23
YFL039C	12863	5054	7920	3.94704606910894e-49	4.55854354161898e-19	1.80520092135114e-62
YFL038C	1469	540	798	1.07386710711605e-22	7.18299650204265e-10	3.11798540736987e-29
YFL037W	2063	774	1216	5.35576586347028e-44	3.81319308466095e-18	3.90670070024756e-57
YFL036W	334	118	197	6.58564033251631e-21	1.96003029642509e-08	6.18444944788618e-26
YFL034C-B	148	67	89	3.54940433957852e-06	0.00142086106588898	6.26232380048469e-08
YFL034C-A	245	114	179	3.526088302798e-07	0.00374206211677119	3.36283662252052e-08
YFL034W	161	69	88	1.59526488305672e-09	2.9824421425398e-06	7.41700953746539e-14
YFL033C	171	64	131	1.45860608712583e-12	0.0130616528049515	3.76640731147871e-11
YFL029C	70	37	50	0.00217771804483731	0.0429237057628096	0.000617401784436757
YFL028C	219	98	148	1.32470610349564e-09	0.00102889597421878	8.41390722652077e-11
YFL027C	73	18	35	5.74355644633333e-08	0.000380522393902255	4.41484603555495e-10
YFL026W	1506	523	905	3.67841641160151e-41	5.16001805464636e-15	9.81575341483228e-51
YFL025C	142	42	72	2.91622546933556e-12	2.85643349607004e-06	3.36104409041526e-16
YFL024C	124	47	77	1.57114542027036e-08	0.000845104140608455	4.31531675196602e-10
YFL023W	286	126	188	3.84653233772627e-14	4.59050863607537e-05	4.0845321694665e-16
YFL022C	1948	816	1232	1.41166338283054e-40	1.50422422520434e-14	1.20311526696726e-49
YFL021W	162	43	90	1.652086844979e-13	2.01348994396539e-05	4.07116656204385e-16
YFL018C	1673	738	1094	9.37275940394511e-37	1.32422513453292e-12	5.34079527380938e-44
YFL017W-A	143	41	76	2.01319651277065e-07	0.0050401357609214	3.27970374434865e-08
YFL017C	125	55	83	4.66147652857783e-07	0.00660531730863254	8.90317856615927e-08
YFL016C	511	168	283	4.09253620271296e-27	6.5695323531171e-12	2.01182814179005e-35
YFL013C	180	94	95	1.63070846747128e-06	7.24540895324417e-06	1.02977859522263e-10
YFL010C	588	255	360	5.08786972000882e-15	1.46267547010346e-06	8.36930924210079e-19
YFL009W	313	98	179	5.53121563542179e-21	3.3444078563651e-08	1.09381399770312e-25
YFL008W	287	110	195	1.18065030965608e-17	8.7193628722136e-05	2.6555376783519e-18
YFL007W	924	387	542	1.36192922145762e-43	2.53656355841378e-19	2.61717039845536e-58
YFL005W	828	330	470	1.9303077083562e-19	7.55671387560188e-10	1.56644818493087e-26
YFL004W	1898	722	1211	3.19359674022002e-62	6.02004080327296e-19	1.54744250464557e-72
YFL002C	207	73	143	1.18552047366341e-12	0.00135272654440206	7.30229817513936e-13
YFL001W	132	52	90	2.65295124351214e-08	0.00776560409496212	1.36280058372483e-08
YFR001W	205	75	103	1.91709919968851e-09	3.48526400996072e-05	1.49631101488123e-12
YFR002W	633	225	372	1.37827491207844e-35	5.55612332822473e-13	1.33109128276485e-43
YFR003C	111	51	66	0.000143728086498198	0.00580189894471456	6.84009523073295e-06
YFR004W	879	332	538	2.87561271222235e-25	5.35012197337836e-10	1.8468446511569e-31
YFR005C	125	68	100	8.65430142057798e-05	0.0918147109180654	0.000161784675373123
YFR006W	809	333	518	3.97475120195231e-30	9.86188059813958e-11	2.8645118092304e-36
YFR007W	73	28	40	7.47622365442114e-07	0.00110226756096385	1.29507140489844e-08
YFR008W	45	23	23	0.00517977679786894	0.00661839697583153	0.000182294465543754
YFR009W	1452	620	874	5.82773366909089e-45	7.23591953947913e-19	7.57949224035493e-59
YFR010W	842	369	528	2.17101104577806e-25	9.67114024508932e-12	8.44597169470714e-34
YFR011C	169	63	103	5.11620753884422e-09	0.000486677456396246	8.76225126877052e-11
YFR013W	202	77	111	2.78190277066721e-12	1.29744487133839e-06	1.24238544081692e-16
YFR014C	124	48	79	9.12148069352603e-08	0.00165003957324236	4.05266326969129e-09
YFR015C	47	14	29	1.64156748387655e-05	0.019548582786622	5.52825218601031e-06
YFR016C	359	141	193	8.09018466889615e-18	8.69291045848012e-10	4.31157844394365e-25
YFR018C	143	62	96	9.58840507519113e-08	0.000798500430077956	1.66991897028994e-09
YFR019W	270	123	180	1.07352919065235e-12	1.82470251501412e-05	1.55378997326172e-15
YFR021W	156	55	82	2.85861003421607e-11	2.42672531318864e-06	1.85400209472868e-15
YFR024C-A	838	306	518	7.17583794060025e-33	1.5166502925154e-11	1.60621876680638e-39
YFR025C	157	63	131	4.55748792726507e-09	0.111370841272672	4.20744736183029e-07
YFR027W	27	12	27	0.00974915882704139	0.502412925465287	0.0497349876583849
YFR028C	311	107	208	9.79891587733541e-19	4.83436247508679e-05	1.7646216065684e-19
YFR029W	89	23	31	1.49140864909845e-09	3.40235658045391e-07	6.43859983127071e-15
YFR030W	304	142	181	3.2600239505113e-13	1.8069400738652e-07	1.95421928725248e-18
YFR031C	153	56	97	4.10663620586138e-10	0.000624349520530953	1.743723713329e-11
YFR031C-A	15668	6137	8873	1.64617411289205e-38	8.47495933223609e-20	1.17758149932457e-54
YFR032C-A	4664	2172	2406	2.53301567086529e-09	3.88350641869893e-06	1.49480095856989e-13
YFR033C	81	51	49	0.00412315212679387	0.00243001525123963	5.68383123396597e-05
YFR034C	206	70	141	2.55607924389439e-12	0.000480003940217158	2.68456310181089e-13
YFR036W	55	17	32	8.98393463039017e-05	0.0246893406294717	2.68968123632356e-05
YFR037C	539	230	328	2.37056526557664e-23	1.95509413823654e-10	1.74095915768891e-30
YFR038W	181	52	105	4.14564071734243e-15	1.76368637304764e-05	1.97780486990205e-17
YFR039C	138	51	80	2.43743741859635e-09	0.00027657471322204	2.35821633827682e-11
YFR040W	256	118	191	2.06249784584546e-11	0.00279677245424078	1.72749460014963e-11
YFR041C	148	60	104	1.8184343973457e-09	0.00513385437013052	1.07012768995167e-09
YFR042W	132	46	74	2.96642039793971e-09	9.13236243049726e-05	6.8848462710796e-12
YFR043C	56	18	40	3.30869012720199e-05	0.068851361556262	5.42548011390709e-05
YFR044C	2733	1099	1721	1.04406021297901e-46	3.0216979315765e-17	4.04472076685181e-58
YFR045W	45	18	21	0.000846859534798493	0.00350973517833926	1.84484531174916e-05
YFR047C	327	123	232	1.28677244180124e-15	0.000569346231185709	1.46307257725309e-15
YFR048W	115	37	67	3.50022544095927e-09	0.000320114564593035	3.78672000974527e-11
YFR049W	142	39	74	1.02250873050193e-09	0.000316522874362396	1.41891914955882e-11
YFR050C	731	282	448	3.59034067405506e-21	2.85547884947176e-09	3.11982775333683e-27
YFR051C	1225	452	714	8.39422852448737e-37	5.41597465696338e-15	3.09473416790356e-47
YFR052W	757	312	474	3.15270101093855e-21	3.51102179359325e-07	1.76515814681095e-24
YFR053C	207	74	125	4.38245016898953e-13	6.984101332661e-06	2.20439324085132e-16
YFR055W	335	115	207	9.4229976394802e-17	3.90545738380396e-07	6.26895842980102e-21
YGL257C	87	36	45	1.4039139879216e-05	0.000341616783142234	4.08757983165298e-08
YGL256W	55	30	36	0.00608575813176679	0.0271471459023046	0.00086330991840487
YGL255W	70	14	40	2.33222587223485e-07	0.00471888489681758	3.34985805393364e-08
YGL254W	67	31	51	0.00056903115230859	0.0945074146337726	0.000619633483703686
YGL253W	7324	2882	4494	3.30566019861129e-56	2.19498085970435e-23	8.39917623963641e-74
YGL252C	323	159	208	2.22272775988836e-12	2.9856290103179e-05	5.24990564396943e-15
YGL248W	79	37	53	0.00023740106144619	0.0366050643218344	9.28045353336044e-05
YGL246C	173	67	114	1.03013374439676e-09	0.00107951348389153	7.43590640493785e-11
YGL245W	7284	2970	4289	1.35340301595541e-78	3.92815407297061e-33	1.4413483772242e-104
YGL244W	481	230	255	2.71009409179225e-15	8.63984894037643e-12	4.1502899433278e-25
YGL243W	37	20	19	0.0150525274182375	0.00903462349165312	0.000674736901047087
YGL242C	279	120	174	2.59442684840246e-12	3.84702998196768e-05	8.27286087440304e-15
YGL241W	204	68	108	2.57871771525082e-14	1.01449469902017e-07	1.15349263889612e-19
YGL238W	985	371	597	1.69656587362428e-39	3.35742505923497e-15	1.14934008983253e-49
YGL237C	48	25	33	0.00543066987289754	0.0584152172724197	0.00180720751422208
YGL236C	51	29	42	0.0109316398772919	0.184376800625406	0.0120114343656076
YGL234W	3734	1604	2198	1.9484637638912e-69	1.88486302198024e-31	6.72361147955896e-95
YGL233W	235	119	156	1.23950538165374e-09	7.91915411858085e-05	2.83934141817846e-12
YGL232W	216	98	133	5.58306197707518e-09	0.000296281969492378	4.96881272074592e-11
YGL231C	477	165	311	1.94025883736089e-15	7.92590358770929e-05	9.52329035101989e-17
YGL228W	453	174	278	4.72993651063707e-22	2.83376772416587e-08	1.27142674753878e-26
YGL227W	118	50	82	7.30202747424516e-07	0.0099966385428551	2.19865421595513e-07
YGL226C-A	294	114	208	3.84659873437311e-08	0.000839601287664542	8.62984203107806e-10
YGL226W	65	24	37	2.09151202451311e-05	0.0027115732556978	5.76917774477513e-07
YGL225W	1610	635	1061	5.40009818703334e-33	3.30490022634789e-10	9.75793151959079e-38
YGL224C	122	60	71	4.07543123124201e-05	0.000326348028761146	1.01663417712961e-07
YGL223C	152	63	114	1.6298751496853e-08	0.0160722411391459	2.92792041455461e-08
YGL222C	162	60	105	1.70604624567406e-09	0.00352087227327361	5.82952177889407e-10
YGL221C	592	264	370	1.08966393614514e-16	7.96513851731144e-07	1.78724364216581e-20
YGL220W	177	67	106	1.00652147033947e-07	0.00342250098706082	1.14945163151282e-08
YGL219C	136	59	78	1.32481612338316e-07	0.000244193563933784	5.13831868211521e-10
YGL216W	154	57	91	1.41706252983787e-09	4.18867047551304e-05	1.4533531369359e-12
YGL215W	180	69	135	4.20261965655624e-11	0.00798749178826001	1.53576886410383e-10
YGL213C	332	108	212	1.01812488134341e-18	6.93911756632001e-06	9.86076230224142e-21
YGL212W	71	34	52	0.00060208720185497	0.0618983915913292	0.000365350686299637
YGL211W	150	54	71	1.66726094825948e-09	1.13807294927965e-06	2.64340399686193e-14
YGL210W	149	46	90	3.29917389206733e-10	0.00011390800007286	1.55041763641942e-12
YGL209W	165	57	104	2.78226538889553e-13	4.47677219008736e-05	1.79116941826218e-15
YGL208W	72	21	35	3.63237142773923e-07	0.000511480474610441	2.84971461069947e-09
YGL207W	2107	870	1354	3.16283315460144e-62	2.69200314602304e-21	7.91657390868195e-76
YGL206C	3754	1513	2274	1.67282041792688e-103	1.11379025287538e-38	6.20764503897679e-132
YGL204C	57	15	42	6.69906095831386e-06	0.0844595387472507	2.54837337656589e-05
