# Created by: riboviz
# Date: 2025-09-09 20:30:28.782655
# File: /panfs/accrepfs.vampire/home/copea1/riboviz/rscripts/generate_stats_figs.R
# Version: commit c69a18f5feba3740b5dc9c6bee1fcb94cf3a0b6c date 2025-09-09 22:52:57 GMT
gene	Ct_fr0	Ct_fr1	Ct_fr2	pval_fr0vs1	pval_fr0vs2	pval_fr0vsboth
YDR407C	314	52	153	3.56767031009692e-34	1.39954201421598e-11	1.3997844966769e-40
YDR408C	1366	192	425	2.22180572367086e-30	2.48851592197894e-19	4.64114318922919e-47
YDR409W	238	27	90	4.31691869826956e-30	7.22526468306833e-13	4.56668191582706e-39
YDR410C	192	45	99	3.11711856505125e-12	3.35172546431617e-06	4.31882708672965e-16
YDR411C	522	64	216	3.4583225957022e-29	1.57553078746042e-12	6.7106106189347e-38
YDR412W	690	83	238	4.14425528443589e-27	6.37411995790097e-15	4.12539589685325e-39
YDR414C	179	27	71	1.32777524706913e-16	3.03471213905343e-08	3.29085918140375e-22
YDR415C	472	59	208	1.88995140725181e-29	2.61392538446401e-12	7.90268754708644e-38
YDR416W	281	54	136	1.5052477304619e-23	8.32914021781272e-09	1.63887728470427e-28
YDR418W	41227	5387	16758	4.77357288308142e-27	4.38400669983932e-10	5.56967176757426e-33
YDR419W	143	31	67	4.50922043578638e-14	4.83664510612355e-06	2.23922105914784e-17
YDR420W	267	28	146	1.11149437641284e-36	3.15583129788055e-08	1.96483743622277e-37
YDR421W	170	21	51	3.8846858612352e-20	1.30165064278391e-12	2.23183267127289e-30
YDR422C	403	51	219	1.01168278471236e-35	2.62718474879595e-10	6.1382171584888e-40
YDR423C	275	51	121	2.45662882057389e-18	2.74457577992487e-08	1.10445736724933e-23
YDR424C	565	73	193	7.05409169767774e-10	7.22505555894804e-07	7.45365917989635e-15
YDR425W	230	26	114	1.18363117138124e-24	3.15397845039602e-08	1.43728440302442e-28
YDR427W	2628	341	1152	1.16582946163173e-49	1.99966109474294e-20	1.14064972116413e-64
YDR428C	164	23	84	1.38327539309904e-16	4.45476985721522e-06	2.18186633225572e-19
YDR429C	7333	1037	2924	1.80706490369718e-40	4.48632834887021e-18	3.63180839489449e-54
YDR430C	560	86	261	2.41233648985199e-46	5.24774624880514e-17	1.64654001059392e-57
YDR432W	17287	2598	9581	4.48178598148205e-61	6.6144632493091e-19	1.33886640339971e-71
YDR434W	668	90	309	1.27551216960552e-40	1.65626226526555e-15	5.73654785760838e-51
YDR435C	183	36	74	1.00418348756539e-12	6.41258274586759e-07	2.27374036637624e-17
YDR436W	195	27	95	4.06085715615449e-22	2.60588428563612e-08	1.00764643757311e-26
YDR437W	98	13	47	4.13168876984794e-10	0.000115800427697487	1.89360805443324e-12
YDR438W	0	0	0	1	1	1
YDR439W	80	14	33	1.21182622580326e-08	6.72017380619452e-05	1.51996895980342e-11
YDR440W	211	28	84	5.44237275364283e-23	6.411964427312e-11	8.48689289348051e-31
YDR441C	158	32	66	2.63441154509741e-12	1.04107490344303e-05	1.54654009633203e-15
YDR443C	197	35	97	8.04615288023136e-20	3.27037918518374e-07	1.92715134537271e-23
YDR444W	121	10	50	2.39243559114185e-13	9.3109759998143e-06	1.97202616865527e-16
YDR446W	4	2	1	0.242009177352391	0.116518991136953	0.0904244725977114
YDR447C	28394	3435	11033	1.55845778487449e-22	2.03680314176775e-10	8.54347234260495e-30
YDR448W	328	44	140	9.31368489043453e-26	8.43429758315058e-10	1.38801422480011e-31
YDR449C	616	101	272	2.67494970714077e-30	7.06707628378406e-12	6.06212999565352e-38
YDR450W	30806	4767	13009	7.42311368206442e-23	1.03180046654896e-09	3.68835514211305e-29
YDR451C	989	128	448	2.04371422152544e-39	2.25674481897421e-14	1.70410995194143e-48
YDR452W	750	94	286	2.90882124653442e-47	3.09218820208837e-22	5.43817050354513e-65
YDR453C	64	14	17	1.98112198484744e-08	4.84593846136806e-07	1.01302660469434e-13
YDR454C	3419	527	1456	1.68433040570552e-25	4.66564393376043e-11	5.03632163742105e-33
YDR456W	453	84	230	3.06158996444336e-30	9.12139929393823e-10	5.18016213525662e-35
YDR457W	1759	265	733	1.0938566390611e-135	3.56389963289334e-56	8.96222153062309e-181
YDR458C	487	73	281	4.79443822371407e-38	1.96565582235141e-08	9.64213761463115e-39
YDR459C	40	12	21	0.000312066793263952	0.014395922673134	3.67118892557877e-05
YDR460W	507	70	154	1.77695521059774e-30	2.0192377894598e-19	3.00457841767211e-47
YDR461W	2837	276	946	8.2250958745581e-07	0.000483977576276209	5.25708873155062e-09
YDR461C-A	251	37	92	5.02431504262773e-10	1.22715105557372e-05	1.41010014311644e-13
YDR462W	742	110	260	2.73843294242103e-20	3.81443490188053e-11	8.32589177811857e-29
YDR463W	1725	199	589	8.11783573938329e-58	8.5705806859943e-29	6.79858678247477e-82
YDR464W	445	51	206	1.60199158170834e-44	6.16601263661074e-15	2.95172064691953e-53
YDR465C	932	113	407	3.31983474361217e-39	8.00989823004595e-17	1.52824931135166e-51
YDR466W	225	36	86	2.60232990338046e-22	7.64178007479777e-14	1.07918487237922e-33
YDR468C	558	78	228	3.98939743091055e-22	5.43509744809853e-09	1.23285590883515e-27
YDR469W	360	52	132	3.18560194846485e-17	1.94128051844001e-10	2.43041667318721e-25
YDR470C	329	48	137	1.69401726548553e-25	4.47157393898384e-12	2.62898204444879e-34
YDR471W	15835	1946	4682	2.38400752841027e-22	1.65994715660498e-13	2.42980022137517e-33
YDR472W	359	62	166	6.11542296765578e-20	1.01458923944418e-07	3.18763533610591e-24
YDR473C	228	30	126	2.47815092945576e-22	6.22328109581034e-07	5.83729676938045e-25
YDR475C	154	11	68	4.95037392080923e-21	1.08781861351438e-07	4.92450778649116e-25
YDR476C	544	79	153	6.64532852325406e-25	1.12672355383594e-18	2.22513844275614e-41
YDR477W	1160	182	408	1.14254390047285e-54	4.59355597131511e-31	6.72154193091711e-82
YDR478W	135	27	52	6.73131018893948e-11	3.02884516018748e-07	3.54521636082665e-16
YDR479C	173	27	64	1.01807100162877e-18	1.52531795934726e-09	1.47783171722495e-25
YDR480W	178	23	88	1.68242990814526e-16	6.62825100640975e-05	1.20680190966091e-17
YDR481C	3085	453	1292	1.0853164884176e-68	4.14392891565302e-28	4.86435251310441e-90
YDR482C	270	28	59	5.10207790789571e-13	3.09823465364697e-08	3.73502842203328e-19
YDR483W	2657	356	1305	5.00542066035694e-54	3.10410510739736e-21	3.02195921091163e-69
YDR484W	295	36	141	6.76072177889137e-27	3.5506763569591e-09	1.2825057671396e-31
YDR485C	380	53	198	4.40096377983853e-36	2.73607135022729e-10	3.4945558554072e-40
YDR486C	747	82	294	4.71493347553087e-29	5.2194853818891e-14	1.19333414014257e-39
YDR487C	3023	455	1198	6.35207976271227e-30	5.56887902253276e-12	8.82629674875674e-38
YDR488C	168	22	68	5.00279053489202e-18	7.86266043970351e-08	7.52668737683692e-23
YDR489W	218	20	68	7.5079863012849e-21	9.02769163381533e-10	1.32642263036489e-27
YDR490C	373	47	155	4.3254507412245e-37	6.95921309768562e-15	2.5188710591377e-47
YDR492W	837	104	281	3.54417469248504e-34	4.66427186392456e-18	6.99284734051534e-49
YDR493W	394	46	167	1.82622798659535e-14	1.14516266938683e-05	3.44081993124183e-17
YDR494W	289	38	129	5.01705462781348e-24	1.89210065265785e-09	9.49343274256588e-30
YDR495C	239	29	98	5.79500698233002e-27	8.52305657217467e-11	7.33491601068244e-34
YDR496C	2629	340	1253	4.70286279822619e-73	3.71720881295571e-26	5.86858252582991e-91
YDR497C	971	138	318	4.23839584255107e-47	1.01723692394413e-28	1.48978407459508e-72
YDR498C	261	42	98	3.50146138160066e-21	7.82883502354259e-13	1.51258426912608e-31
YDR499W	151	28	58	2.67226508657116e-17	1.52784396708296e-09	2.32494848074964e-24
YDR500C	15414	1763	6372	6.18573866004357e-16	1.66123304957835e-06	1.8554045854461e-19
YDR501W	154	22	53	1.4634624538235e-16	1.1671396858445e-09	7.25778951156951e-24
YDR502C	2857	401	1232	4.53172075405643e-50	1.64851415276907e-21	2.1454050753175e-66
YDR503C	242	24	113	5.37442360383477e-19	1.51165378509858e-07	2.99772231842142e-23
YDR504C	2	1	0	0.386414996342224	0.17288929307558	0.191934191495911
YDR505C	986	134	505	5.88548415403944e-60	7.08113551606039e-19	1.06657809954895e-70
YDR506C	143	12	68	3.08504473649454e-18	6.35319145690381e-06	1.99242323796862e-20
YDR507C	1633	211	687	2.44689402630659e-91	1.60376718257362e-37	1.33256806959849e-120
YDR508C	2847	428	1272	8.38704571331035e-75	2.10957410897613e-26	1.13371883640581e-92
YDR510W	3891	369	1478	1.32124391443784e-17	3.9177351912763e-08	6.80131212409671e-23
YDR511W	303	50	164	1.02522190213316e-15	1.7082007093526e-08	9.04556524705896e-22
YDR512C	334	41	142	3.60096546934835e-10	5.84810115636248e-06	4.45020933685348e-14
YDR513W	1556	243	667	1.32587475782739e-19	3.2156900525095e-08	1.2909160756211e-24
YDR514C	273	40	111	2.63584427903218e-25	8.04235053766181e-12	7.8676281454332e-34
YDR515W	424	51	184	4.80887675398674e-31	1.70208854503393e-11	5.04474529233773e-38
YDR516C	1082	139	368	5.15087601264918e-50	1.23692431608102e-26	1.17658056085324e-72
YDR517W	1132	136	405	7.12347822357882e-42	1.01094084113892e-18	3.88080986462125e-56
YDR518W	833	88	332	1.72962504953163e-44	3.01068663013206e-19	5.99096914482896e-59
YDR519W	792	140	399	2.26671988354428e-16	5.75574613688725e-08	1.1273795325148e-21
YDR520C	172	21	71	2.44388456758264e-20	2.98739744644626e-09	1.56772220260727e-26
YDR522C	0	1	2	0.977249868051821	0.97032678060404	0.996997853917268
YDR523C	1	2	1	0.814453315238651	0.681324055883031	0.832925079364624
YDR524C	110	14	53	5.96738224376882e-11	0.00033283645457732	1.69646910946662e-12
YDR524W-C	2	0	0	0.17288929307558	0.17288929307558	0.0912112197258678
YDR524C-B	35056	3325	15957	6.55781001425682e-13	1.07808075050478e-05	5.31273840780616e-16
YDR525W-A	421	100	225	4.69214457817612e-09	0.000625893377645497	1.13731777276323e-10
YDR527W	827	102	316	1.88305257195624e-43	2.36818717828074e-21	1.03020924488742e-60
YDR528W	160	13	87	6.04181539983024e-16	0.00018148503254555	1.4111666084011e-16
YDR529C	1103	115	435	4.55066022987816e-19	6.66535675809883e-09	4.6908699699451e-25
YDR530C	339	38	143	6.68458037211411e-26	2.59820236770956e-10	2.23177901532196e-32
YDR531W	457	68	191	5.24878835991669e-28	6.44413994912459e-12	3.70885846390329e-36
YDR532C	146	22	66	6.55533608265651e-15	4.95151189296967e-07	2.59005578015571e-19
YDR533C	289	55	157	1.00938196804141e-17	2.6352676602824e-07	6.34634485880275e-22
YDR534C	7	2	10	0.054799291699558	0.774742066955729	0.27498012349262
YDR536W	1	0	1	0.5	0.681324055883031	0.630558659818236
YDR538W	106	22	52	3.29665381149745e-11	0.000114117774259468	2.53889049339215e-13
YDR539W	427	65	201	6.21622628104412e-32	1.53842875527467e-11	8.83665688131777e-39
YDR540C	40	6	19	6.17721461371845e-05	0.0141683283851359	9.99646024029311e-06
YDR541C	30	5	19	5.31694701160481e-05	0.0777907437489403	9.03205226580698e-05
YDR542W	1	0	0	0.5	0.5	0.5
YDR545W	20	2	11	0.000907438329523966	0.0605342862532212	0.00048055264273356
YEL077C	3	0	2	0.0744573365893828	0.382797241997882	0.109079314788356
YEL076C-A	0	0	0	1	1	1
YEL076C	0	1	2	0.977249868051821	0.97032678060404	0.996997853917268
YEL075C	3	1	0	0.17288929307558	0.0744573365893828	0.0457740519899241
YEL073C	3	0	0	0.0744573365893828	0.0744573365893828	0.0206134166685819
YEL072W	6	0	2	0.00982807862508494	0.0908324803700517	0.00474309475136246
YEL071W	9810	1282	4570	2.3797337156159e-72	1.04347025889744e-24	1.96044085373746e-88
YEL070W	10	3	3	0.0285967408740378	0.0285967408740378	0.00357696361958721
YEL069C	0	0	0	1	1	1
YEL068C	127	15	42	1.7521507617319e-08	4.95421890247373e-06	1.07859359637113e-12
YEL067C	1	0	2	0.5	0.806761884614384	0.72985431269629
YEL066W	524	75	183	4.4454683377466e-19	1.03181518788334e-09	4.59541700579596e-26
YEL065W	1332	188	512	2.68365625977582e-61	8.06570289101476e-29	7.50678717153184e-85
YEL064C	77	10	29	8.67440697409251e-10	6.35993552368249e-06	1.03788979977987e-13
YEL063C	2196	371	893	3.04141252239099e-58	1.95668457315101e-26	2.41803031636569e-79
YEL062W	130	28	56	4.66913131214379e-13	1.68145818268787e-07	2.4373888136279e-18
YEL061C	320	29	144	2.11699927600339e-35	1.75931921939242e-11	2.18893881442252e-41
YEL060C	2040	225	709	5.5047153822323e-67	5.70571008236928e-35	3.86501635249919e-97
YEL059C-A	73	11	12	4.40941774603797e-05	4.75990238863333e-05	1.58255492197584e-08
YEL058W	2715	301	873	5.10570511717415e-67	2.28606363199373e-35	1.21448006322594e-97
YEL057C	8	0	2	0.00298103926604686	0.0328936157942276	0.000586368096945419
YEL056W	404	54	182	8.76601209297771e-29	2.53665941701697e-11	5.27179379204305e-36
YEL055C	1697	240	847	1.87422395360428e-82	1.07891684953841e-26	4.6476791940668e-99
YEL054C	29429	3529	11897	2.19598979300571e-27	1.98020135628954e-12	2.64885574085377e-36
YEL053C	281	39	113	2.06215137291218e-29	4.19217102592977e-13	8.15098813176801e-39
YEL052W	471	86	199	7.29532693268431e-30	3.19665299898472e-14	1.37978724666391e-40
YEL051W	3347	504	1449	1.15667041835303e-36	7.83453767853457e-17	1.8106524604313e-49
YEL050C	349	55	180	5.14183816977921e-21	1.06293326203615e-06	1.2366727241019e-23
YEL049W	1	0	0	0.5	0.5	0.5
YEL048C	147	26	52	1.40176159205127e-10	4.29190452168719e-05	2.26868639569819e-13
YEL047C	2430	331	955	6.41263300801392e-55	3.84343804244362e-28	1.19587776608626e-78
YEL046C	16488	2029	5910	4.30420596671098e-61	3.34086459015441e-32	8.68961701591984e-89
YEL044W	840	111	278	1.35102900988852e-21	4.43377983442913e-14	2.50223375421103e-33
YEL043W	232	28	86	1.46430396905159e-26	5.48371597042605e-13	2.57390007425541e-36
YEL042W	2121	307	867	2.12268145838355e-59	1.9121493233923e-28	8.43962802091716e-83
YEL041W	36	6	19	1.75413318288585e-05	0.0242190110244444	7.75687774628293e-06
YEL040W	6500	922	3002	1.90963744203403e-65	1.57279582378271e-22	4.86478804163492e-80
YEL039C	109	14	46	2.04135890611931e-06	0.0264294319886311	1.85733096167538e-06
YEL038W	405	39	135	2.28471223058729e-24	4.61752282465039e-13	1.46705362137732e-34
YEL037C	4494	547	1625	8.31680818964853e-56	4.44079027231021e-27	4.16177843148938e-78
YEL036C	850	100	277	3.59790582381344e-43	9.74507760124465e-25	1.63827891877598e-64
YEL035C	0	0	0	1	1	1
YEL034W	39240	4973	12541	1.53979442051076e-26	7.89741753702298e-15	1.63954154797093e-38
YEL033W	11	20	23	0.920394376538625	0.944867136594626	0.983192686600438
YEL032W	1043	131	406	2.25759726776955e-66	5.48942402378178e-29	2.87949701353639e-89
YEL031W	6359	910	3089	1.09010657924345e-137	2.86950206926841e-44	1.72278271565067e-166
YEL030W	15	23	4	0.828657419173593	0.0116417770946679	0.175334181930034
YEL029C	215	34	85	5.33345008412131e-14	1.31407639445392e-06	4.85144237280947e-18
YEL027W	9664	1934	5443	1.86247020757943e-23	1.01802662931969e-05	6.15483717698764e-24
YEL026W	6334	720	2117	3.71730480499408e-21	3.5475465192674e-10	2.32414586864782e-28
YEL025C	77	18	32	4.23028197750338e-10	3.8781475827187e-05	4.90368725725472e-13
YEL024W	695	84	319	1.55054398806658e-23	1.91896104009999e-07	1.32441180519634e-26
YEL023C	2	0	0	0.17288929307558	0.17288929307558	0.0912112197258678
YEL022W	1033	128	430	4.31770082151033e-76	2.41236536503979e-30	6.19490039443239e-99
YEL021W	0	0	0	1	1	1
YEL020W-A	841	99	270	1.33244661426595e-13	1.88067130845502e-08	6.55390071467721e-20
YEL020C	128	17	51	1.36437016331541e-14	8.53401097732624e-07	9.31795279281056e-19
YEL019C	97	8	45	1.27270207285157e-12	7.28672401408007e-05	1.11992057284155e-14
YEL018W	310	39	107	2.97806629900853e-23	7.16217160118812e-12	3.48149930176793e-32
YEL017C-A	4448	964	1646	1.25947611969018e-07	1.2916800380597e-05	1.78243827112662e-11
YEL017W	925	105	324	9.39604741054778e-37	2.18307632649744e-20	7.42221110441561e-54
YEL016C	72	11	22	1.17429774094373e-09	4.10094737590565e-06	8.14454225082713e-14
YEL015W	1161	153	596	8.16393918222866e-52	2.01687904344624e-16	5.73382150820428e-61
YEL013W	1878	243	847	2.28916426134825e-62	1.14749009112358e-23	3.9109738945942e-79
YEL012W	201	24	93	3.0929874225181e-15	4.7443835645449e-06	2.6452033655204e-18
YEL011W	134	18	73	1.26517436025918e-15	0.000112435599851009	1.1679638344567e-16
YEL009C	2593	361	1137	8.56237509241473e-39	5.93801596837426e-16	4.34428133634189e-50
YEL007W	1031	125	543	7.80089817248351e-56	8.50490389449475e-15	1.2183009769023e-61
YEL006W	138	26	73	1.44978365394558e-13	0.000233069430988721	1.12319541565773e-14
YEL005C	63	13	24	9.5977639571956e-07	0.000307994365696363	3.55067771883736e-09
YEL004W	128	26	68	8.21121600524965e-12	0.000233360281907748	2.30270597741648e-13
YEL003W	763	98	299	9.18792252364877e-15	1.99488599523242e-06	2.00295969292633e-18
YEL002C	3124	419	1488	3.53311297219533e-53	6.12290068982762e-18	3.83325306305665e-64
YEL001C	2457	291	987	1.30356205067851e-32	2.10521382838436e-15	2.47750938081332e-44
YER001W	2465	295	1143	2.76506892965797e-86	6.70070594739896e-33	1.70952035643052e-110
YER002W	1674	267	628	4.270833394227e-30	1.9524299536449e-13	8.54457039071152e-40
YER003C	4867	683	2255	2.73751905457673e-56	1.23286096656574e-22	6.72679376793646e-73
YER004W	1357	185	472	5.96354331361487e-30	2.57476948427388e-16	3.38483695152252e-43
YER005W	126	31	66	2.4289325422853e-11	7.86951432278013e-05	1.22495526880251e-13
YER006W	4420	566	1817	9.55395982319222e-72	1.63655807885703e-28	4.88808186166631e-93
YER007W	84	17	39	8.31575224842088e-10	7.892147467289e-05	2.04622151888797e-12
YER007C-A	1336	172	596	9.93575310333011e-27	5.01063267150925e-11	5.63432188026182e-34
YER008C	989	120	415	2.75009917530343e-74	2.01701598501134e-27	1.23486351500373e-93
YER009W	6761	1136	2970	9.176127673008e-20	1.31890453402825e-08	3.03634768797614e-25
YER010C	338	40	114	3.17804405420334e-21	3.66235243347744e-11	1.27610715539773e-29
YER011W	1001	133	514	9.34845303174109e-32	2.80405219962426e-10	6.77467587544161e-37
YER012W	1935	250	735	4.11292422368893e-28	7.32083768291323e-13	1.91541699715564e-37
YER013W	381	56	178	1.80577858791842e-38	1.89554003830643e-12	4.17140021082724e-45
YER014W	283	34	113	2.36503816056764e-28	1.30659567327002e-13	1.41694771118468e-38
YER014C-A	0	0	0	1	1	1
YER015W	16	5	13	0.0115189031021723	0.29297775689584	0.0231700156932215
YER016W	578	77	188	8.07781979391074e-30	1.28016521543735e-18	9.33830788118486e-46
YER017C	639	79	212	7.86934669381778e-52	3.23176224200214e-30	1.94688778186386e-78
YER018C	290	34	101	4.29793102323776e-18	1.03244417348471e-08	5.1161058625357e-24
YER019W	531	77	183	1.39023062435157e-33	9.53976471488644e-17	8.50658809538346e-47
YER019C-A	849	101	256	1.23707736275325e-13	1.07955705200024e-06	7.54487915293485e-18
YER020W	600	88	208	3.56157716720154e-36	2.3780414400688e-20	2.593794659011e-53
YER021W	3929	456	1549	2.50311491854516e-68	3.92185315783195e-31	1.39812750519764e-93
YER022W	628	76	311	1.50911423329737e-42	6.79687566566276e-14	2.82162790121729e-50
YER023W	3663	518	1362	3.62883095622185e-39	9.00920905913465e-21	2.20756443354469e-56
YER024W	91	15	35	9.91628136610515e-13	1.06869059402368e-06	4.15870790247691e-17
YER025W	11558	1684	4928	5.41175411650572e-75	2.73616934603254e-30	5.6495312272511e-98
YER026C	2130	310	1010	2.93330934611021e-36	7.5655387690013e-13	6.02139943136036e-44
YER027C	1789	218	862	4.42257797467809e-46	3.30386896625804e-14	1.98085458731032e-53
YER028C	99	5	54	8.53165208476653e-14	0.00104272453888816	7.46966973805658e-14
YER029C	526	75	193	1.3065029606139e-22	1.19889954819515e-12	1.44150203896988e-32
YER030W	1105	126	485	1.06221403207371e-20	2.10592546591711e-08	9.93471223267101e-26
YER031C	1108	152	506	2.60670009528165e-28	9.04300713168578e-13	1.71867197238962e-37
YER032W	444	60	224	2.12342368714056e-38	3.90426871932836e-11	3.64448983839594e-43
YER033C	116	17	72	7.2751562245333e-15	0.00111598657536228	1.47342097111041e-14
YER034W	305	31	125	1.51643004784244e-19	1.7624621768914e-09	3.62566633398037e-26
YER035W	1329	179	403	2.05374924301311e-20	1.85391221324404e-10	4.35062609877788e-28
YER036C	6826	902	2780	2.17264653260551e-82	6.62157953152482e-34	1.17447261459394e-108
YER037W	295	36	116	2.32038678603459e-22	3.76581808855091e-11	1.46726965148435e-30
YER038C	54	10	31	1.22847102060221e-06	0.0252195206460004	1.20907663241799e-06
YER038W-A	4	0	0	0.0867840832779608	0.0867840832779608	0.0271459141834273
YER039C	2	1	0	0.386414996342224	0.17288929307558	0.191934191495911
YER039C-A	36	7	12	0.000762306237571612	0.00189458646346224	8.98553699479625e-06
YER040W	526	65	274	1.56653114689039e-41	2.54179633140421e-12	2.94744050652012e-47
YER041W	51	6	26	5.84582764758744e-07	0.00135778731967653	1.3709614430785e-08
YER042W	656	91	302	4.9948514491594e-21	3.08669019616784e-09	4.50162934152358e-27
YER043C	16710	2373	7757	1.28804673534663e-67	1.22003587202812e-26	2.92220073849678e-87
YER044C	445	60	147	1.76958004930978e-17	3.54940669906677e-11	2.09063715039428e-26
YER044C-A	0	0	1	1	0.977249868051821	1
YER045C	118	23	44	8.79204298783673e-14	3.89592561518596e-08	1.0585169400654e-19
YER046W	39	3	11	1.17245431333781e-06	8.56535829878901e-05	1.0133785795457e-09
YER047C	280	42	130	4.75954317870953e-28	1.90913118928025e-09	7.00171906239768e-33
YER048C	2680	297	1070	9.48318709591754e-53	2.94327904829802e-21	3.01252389619561e-68
YER048W-A	1432	133	334	2.68266109670486e-16	6.71408609149657e-11	4.7683207161777e-25
YER049W	2260	314	1129	1.95570864696716e-65	4.89284283781486e-21	5.77985348275906e-78
YER050C	636	106	258	1.68719772938197e-18	1.69012632109766e-09	2.55405955585911e-25
YER051W	74	9	40	1.13576200690256e-09	0.00427625491327463	5.7977095635195e-10
YER052C	13077	2094	6908	5.62392306383119e-73	1.74725784170052e-20	6.21081609254649e-83
YER053C	234	32	85	7.80630451053151e-18	8.54664834176466e-10	4.09921395163881e-25
YER053C-A	39	8	27	0.00186799312284217	0.203335418156431	0.00418110174548813
YER054C	11	1	3	0.00732980161376515	0.0388357714754308	0.00147254297078526
YER055C	9497	1860	4217	1.89946373710024e-38	7.70262376895073e-19	1.94159733464753e-53
YER056C	5061	778	2305	3.20083097480016e-66	7.75804073856086e-25	9.17195338356968e-84
YER056C-A	22809	3299	6862	2.5624638874665e-19	6.82575186439638e-14	4.53167650802366e-31
YER057C	3109	367	1211	6.8637141341844e-20	1.65972908082537e-10	1.05022368581221e-27
YER058W	90	7	36	7.68723338961928e-10	2.13065406129098e-05	3.88166084726116e-13
YER059W	564	75	241	3.88609701471501e-32	5.68989837311458e-15	2.1092212009255e-43
YER060W	119	15	52	4.75908609230893e-15	8.15669219311709e-07	3.75389208027264e-19
YER060W-A	544	69	298	4.47714862427146e-11	0.00377694792219121	4.78565143247174e-11
YER061C	211	27	88	1.06529772618196e-22	1.49877488298068e-09	7.99324821587105e-29
YER062C	1133	135	417	1.02478970734741e-30	3.11472120641023e-14	2.63020820248451e-41
YER063W	1879	243	541	1.66857690442733e-29	2.55471154664913e-18	3.89291924623911e-45
YER064C	1719	244	727	1.22172018172744e-55	2.69124241099233e-21	1.27801564114049e-70
YER065C	22	2	9	4.70602898708746e-05	0.0074622388510165	3.68546380613864e-06
YER066W	31	1	10	0.000106568539947178	0.00633362809067718	5.90230812326582e-06
YER067W	259	36	125	4.4845107372561e-14	1.73962186059638e-05	1.21400338482248e-16
YER068W	1269	171	574	7.99496770021226e-55	1.01203418483443e-21	1.59271214656969e-70
YER069W	2782	489	1184	5.3320284079901e-80	1.46628584315382e-33	2.9025512984285e-106
YER070W	4303	563	2020	3.9094556785962e-105	4.04142848226918e-33	1.23664425740594e-125
YER071C	310	35	115	1.89871604931944e-16	1.97069968363545e-07	4.57017323664259e-21
YER072W	7297	1282	3763	7.98188433646679e-21	1.94136303281199e-08	7.11392382649499e-26
YER073W	11173	1668	4627	2.90946882372838e-70	9.49787422532398e-31	1.06707638588045e-94
YER074W	50631	5899	13830	1.131792051455e-22	3.21082921574504e-14	1.93094995289314e-34
YER074W-A	573	103	234	4.67531425986281e-12	2.16963593665795e-07	2.36798460090234e-17
YER075C	246	41	125	3.75204358106311e-23	7.95887065355611e-08	7.42439370921036e-27
YER076C	58	12	27	5.31534541400955e-08	0.000405586209897269	4.48420645964164e-10
YER077C	150	24	57	1.24146831392717e-16	1.38902642985282e-08	1.19802500087844e-22
YER078C	193	26	88	6.74170446519033e-21	5.943876691541e-08	2.76046732480079e-25
YER078W-A	1	0	1	0.5	0.681324055883031	0.630558659818236
YER079W	419	49	133	8.27373140960059e-20	1.97313027026947e-11	9.89012171326144e-29
YER080W	1493	203	575	2.39624436586267e-57	1.12443782751148e-25	1.19532975383398e-77
YER081W	348	51	151	2.71759209626241e-26	2.37002916577343e-12	2.63008107383397e-35
YER082C	1054	141	436	1.58668984172573e-49	8.25427723364945e-23	1.38207116291455e-67
YER083C	1814	208	603	6.47043068408619e-40	2.62348501449275e-22	7.60914908083122e-59
YER084W	8	1	3	0.0209152972826223	0.0915483708095897	0.00864546548955337
YER085C	1	0	3	0.5	0.884930329778292	0.801928045423963
YER086W	4387	595	2015	2.25350095119508e-72	5.58418450568543e-24	1.89499221413633e-87
YER087W	230	31	113	7.82574291009209e-22	1.59258431792595e-06	5.44936147540052e-24
YER087C-B	1503	300	759	9.70848351946096e-12	9.65340455870072e-05	7.85737289681307e-14
YER088C	1014	110	361	3.87849469171475e-57	2.80213147762048e-26	3.13012317702274e-78
YER089C	1289	148	419	2.66043191209245e-50	1.42805819574117e-26	7.9324214752555e-73
YER090W	8206	1181	3973	2.51605025684848e-70	4.46580601947408e-23	1.32982507164561e-84
YER091C	12562	1521	5242	7.92574137785158e-110	9.38502826248518e-44	1.09216853644444e-143
YER092W	459	67	147	7.29734060132472e-16	3.40964985680986e-09	1.00929796903788e-22
YER093C	186	23	85	1.85617297223142e-24	6.74122237021767e-09	2.39989720550309e-29
YER093C-A	105	11	29	6.7692948646288e-10	1.0530569700197e-06	1.09061422248444e-14
YER094C	2548	298	750	1.40604030476526e-30	1.04784959559172e-18	1.58879987403276e-46
YER095W	957	130	333	3.99701117950601e-38	6.67395957977656e-20	1.87650755446355e-54
YER096W	61	6	29	1.55966565709633e-09	0.000994990784069743	9.09327992131245e-11
YER098W	39	8	21	1.14205985832017e-05	0.0124804345136156	2.32450947592594e-06
YER099C	985	134	402	5.21657790082976e-34	3.67277091851952e-15	3.49654322241526e-45
YER100W	1681	198	610	3.38066179778302e-32	3.24601275344682e-16	5.53324961293582e-45
YER101C	247	43	100	2.83802660692879e-22	1.18666636392541e-10	7.13208300405128e-30
YER102W	71618	8249	22717	6.52988224434387e-32	4.66779840056447e-17	9.36092322541738e-46
YER103W	810	110	287	7.1308112623999e-46	6.28159414704578e-24	6.98288993018581e-66
YER104W	220	30	86	5.60638628883601e-14	8.31876010763117e-07	2.85532914643328e-18
